"county_fips","county","state","year","name","population","unisured population","uninsured rate"
42101,"Philadelphia","PA",2012,"Philadelphia County, PA","1,320,161","208,502","15.8"
42101,"Philadelphia","PA",2013,"Philadelphia County, PA","1,320,021","218,090","16.5"
42101,"Philadelphia","PA",2015,"Philadelphia County, PA","1,319,543","144,593","11.0"
42101,"Philadelphia","PA",2007,"Philadelphia County, PA","1,232,498","135,929","11.0"
42101,"Philadelphia","PA",2010,"Philadelphia County, PA","1,302,110","214,581","16.5"
42101,"Philadelphia","PA",2017,"Philadelphia County, PA","1,311,372","108,125","8.2"
42101,"Philadelphia","PA",2006,"Philadelphia County, PA","1,236,000","144,665","11.7"
42101,"Philadelphia","PA",2016,"Philadelphia County, PA","1,312,651","126,800","9.7"
42101,"Philadelphia","PA",2009,"Philadelphia County, PA","1,302,963","213,594","16.4"
42101,"Philadelphia","PA",2008,"Philadelphia County, PA","1,210,943","167,365","13.8"
42129,"Westmoreland","PA",2009,"Westmoreland County, PA","287,433","29,069","10.1"
42129,"Westmoreland","PA",2011,"Westmoreland County, PA","289,421","29,638","10.2"
42129,"Westmoreland","PA",2017,"Westmoreland County, PA","270,839","13,345","4.9"
42129,"Westmoreland","PA",2016,"Westmoreland County, PA","274,209","13,023","4.7"
42129,"Westmoreland","PA",2014,"Westmoreland County, PA","280,701","23,181","8.3"
42129,"Westmoreland","PA",2010,"Westmoreland County, PA","289,710","30,301","10.5"
42129,"Westmoreland","PA",2008,"Westmoreland County, PA","288,442","28,562","9.9"
42129,"Westmoreland","PA",2018,"Westmoreland County, PA","267,143","12,896","4.8"
42129,"Westmoreland","PA",2015,"Westmoreland County, PA","278,059","16,343","5.9"
42129,"Westmoreland","PA",2013,"Westmoreland County, PA","283,819","26,355","9.3"
42129,"Westmoreland","PA",2019,"Westmoreland County, PA","263,662","14,550","5.5"
42129,"Westmoreland","PA",2007,"Westmoreland County, PA","294,790","31,222","10.6"
42129,"Westmoreland","PA",2012,"Westmoreland County, PA","285,862","27,517","9.6"
42129,"Westmoreland","PA",2020,"Westmoreland County, PA","260,029","13,859","5.3"
42129,"Westmoreland","PA",2006,"Westmoreland County, PA","295,574","35,236","11.9"
42133,"York","PA",2020,"York County, PA","360,287","26,776","7.4"
42133,"York","PA",2014,"York County, PA","363,863","30,937","8.5"
42133,"York","PA",2006,"York County, PA","366,601","43,871","12.0"
42133,"York","PA",2008,"York County, PA","360,812","37,342","10.3"
42133,"York","PA",2013,"York County, PA","363,946","39,842","10.9"
42133,"York","PA",2011,"York County, PA","366,514","42,941","11.7"
42133,"York","PA",2015,"York County, PA","364,632","25,815","7.1"
42133,"York","PA",2018,"York County, PA","363,800","23,580","6.5"
42133,"York","PA",2009,"York County, PA","363,132","37,219","10.2"
42133,"York","PA",2012,"York County, PA","364,691","39,895","10.9"
42133,"York","PA",2007,"York County, PA","369,989","39,603","10.7"
42133,"York","PA",2010,"York County, PA","366,645","40,797","11.1"
42133,"York","PA",2016,"York County, PA","363,610","23,244","6.4"
42133,"York","PA",2017,"York County, PA","363,771","23,695","6.5"
42133,"York","PA",2019,"York County, PA","362,077","22,184","6.1"
44007,"Providence","RI",2009,"Providence County, RI","520,752","81,503","15.7"
44007,"Providence","RI",2010,"Providence County, RI","518,456","83,505","16.1"
44007,"Providence","RI",2015,"Providence County, RI","517,803","41,503","8.0"
44007,"Providence","RI",2011,"Providence County, RI","517,906","79,006","15.3"
44007,"Providence","RI",2007,"Providence County, RI","535,441","68,581","12.8"
44007,"Providence","RI",2006,"Providence County, RI","537,746","71,664","13.3"
44007,"Providence","RI",2017,"Providence County, RI","516,774","33,954","6.6"
44007,"Providence","RI",2016,"Providence County, RI","516,035","31,511","6.1"
44007,"Providence","RI",2008,"Providence County, RI","519,982","73,817","14.2"
44007,"Providence","RI",2012,"Providence County, RI","518,231","77,597","15.0"
44007,"Providence","RI",2013,"Providence County, RI","516,653","84,145","16.3"
44007,"Providence","RI",2014,"Providence County, RI","518,376","53,734","10.4"
44007,"Providence","RI",2018,"Providence County, RI","514,061","29,437","5.7"
44007,"Providence","RI",2020,"Providence County, RI","509,987","27,430","5.4"
44007,"Providence","RI",2019,"Providence County, RI","513,572","29,775","5.8"
45007,"Anderson","SC",2020,"Anderson County, SC","162,422","22,794","14.0"
45007,"Anderson","SC",2010,"Anderson County, SC","156,605","29,910","19.1"
45007,"Anderson","SC",2012,"Anderson County, SC","156,652","31,920","20.4"
45007,"Anderson","SC",2009,"Anderson County, SC","155,280","29,827","19.2"
45007,"Anderson","SC",2016,"Anderson County, SC","159,605","18,515","11.6"
45007,"Anderson","SC",2019,"Anderson County, SC","162,686","21,364","13.1"
45007,"Anderson","SC",2018,"Anderson County, SC","161,863","20,043","12.4"
45007,"Anderson","SC",2006,"Anderson County, SC","154,764","28,348","18.3"
45007,"Anderson","SC",2015,"Anderson County, SC","158,671","20,262","12.8"
45007,"Anderson","SC",2011,"Anderson County, SC","157,281","29,735","18.9"
45007,"Anderson","SC",2017,"Anderson County, SC","161,067","21,486","13.3"
45007,"Anderson","SC",2008,"Anderson County, SC","153,854","30,013","19.5"
45007,"Anderson","SC",2013,"Anderson County, SC","157,021","27,293","17.4"
45007,"Anderson","SC",2007,"Anderson County, SC","157,033","27,281","17.4"
45007,"Anderson","SC",2014,"Anderson County, SC","158,068","24,961","15.8"
45013,"Beaufort","SC",2013,"Beaufort County, SC","126,448","27,595","21.8"
45013,"Beaufort","SC",2011,"Beaufort County, SC","123,699","26,746","21.6"
45013,"Beaufort","SC",2009,"Beaufort County, SC","116,972","22,789","19.5"
45013,"Beaufort","SC",2006,"Beaufort County, SC","116,495","31,853","27.3"
45013,"Beaufort","SC",2010,"Beaufort County, SC","124,211","28,206","22.7"
45013,"Beaufort","SC",2015,"Beaufort County, SC","129,983","20,613","15.9"
45013,"Beaufort","SC",2014,"Beaufort County, SC","128,169","22,121","17.3"
45013,"Beaufort","SC",2020,"Beaufort County, SC","133,123","18,346","13.8"
45013,"Beaufort","SC",2008,"Beaufort County, SC","114,928","22,232","19.3"
45013,"Beaufort","SC",2017,"Beaufort County, SC","132,228","20,295","15.3"
45013,"Beaufort","SC",2012,"Beaufort County, SC","124,781","27,071","21.7"
45013,"Beaufort","SC",2018,"Beaufort County, SC","131,681","18,788","14.3"
45013,"Beaufort","SC",2007,"Beaufort County, SC","116,481","29,570","25.4"
45013,"Beaufort","SC",2019,"Beaufort County, SC","132,792","19,110","14.4"
45013,"Beaufort","SC",2016,"Beaufort County, SC","131,123","18,431","14.1"
45019,"Charleston","SC",2010,"Charleston County, SC","296,391","58,777","19.8"
45019,"Charleston","SC",2014,"Charleston County, SC","315,879","48,986","15.5"
45019,"Charleston","SC",2017,"Charleston County, SC","328,453","44,469","13.5"
45019,"Charleston","SC",2016,"Charleston County, SC","326,316","40,835","12.5"
45019,"Charleston","SC",2019,"Charleston County, SC","333,317","43,577","13.1"
45019,"Charleston","SC",2012,"Charleston County, SC","305,018","61,209","20.1"
45019,"Charleston","SC",2011,"Charleston County, SC","300,424","57,179","19.0"
45019,"Charleston","SC",2015,"Charleston County, SC","322,011","40,689","12.6"
45019,"Charleston","SC",2013,"Charleston County, SC","309,930","58,930","19.0"
45019,"Charleston","SC",2007,"Charleston County, SC","297,993","58,984","19.8"
45019,"Charleston","SC",2018,"Charleston County, SC","329,881","36,030","10.9"
45019,"Charleston","SC",2006,"Charleston County, SC","296,206","63,050","21.3"
45019,"Charleston","SC",2020,"Charleston County, SC","333,991","37,712","11.3"
45019,"Charleston","SC",2009,"Charleston County, SC","296,715","55,417","18.7"
45019,"Charleston","SC",2008,"Charleston County, SC","291,819","54,077","18.5"
45041,"Florence","SC",2006,"Florence County, SC","114,420","18,225","15.9"
45041,"Florence","SC",2010,"Florence County, SC","116,530","21,807","18.7"
45041,"Florence","SC",2012,"Florence County, SC","115,957","20,799","17.9"
45041,"Florence","SC",2013,"Florence County, SC","116,090","18,041","15.5"
45041,"Florence","SC",2017,"Florence County, SC","112,790","12,940","11.5"
45041,"Florence","SC",2015,"Florence County, SC","114,674","13,281","11.6"
45041,"Florence","SC",2014,"Florence County, SC","116,034","17,106","14.7"
45041,"Florence","SC",2008,"Florence County, SC","113,001","21,216","18.8"
45041,"Florence","SC",2007,"Florence County, SC","115,520","17,344","15.0"
45041,"Florence","SC",2011,"Florence County, SC","116,647","20,891","17.9"
45041,"Florence","SC",2020,"Florence County, SC","108,111","13,798","12.8"
45041,"Florence","SC",2009,"Florence County, SC","113,294","20,608","18.2"
45041,"Florence","SC",2016,"Florence County, SC","113,337","11,668","10.3"
45041,"Florence","SC",2018,"Florence County, SC","111,669","13,736","12.3"
45041,"Florence","SC",2019,"Florence County, SC","111,118","13,857","12.5"
45045,"Greenville","SC",2006,"Greenville County, SC","373,740","74,338","19.9"
45045,"Greenville","SC",2011,"Greenville County, SC","389,395","75,781","19.5"
45045,"Greenville","SC",2013,"Greenville County, SC","396,867","75,636","19.1"
45045,"Greenville","SC",2016,"Greenville County, SC","414,868","51,503","12.4"
45045,"Greenville","SC",2012,"Greenville County, SC","393,001","77,554","19.7"
45045,"Greenville","SC",2009,"Greenville County, SC","384,847","76,282","19.8"
45045,"Greenville","SC",2015,"Greenville County, SC","409,816","55,783","13.6"
45045,"Greenville","SC",2018,"Greenville County, SC","423,893","58,979","13.9"
45045,"Greenville","SC",2010,"Greenville County, SC","383,535","78,873","20.6"
45045,"Greenville","SC",2014,"Greenville County, SC","403,021","62,306","15.5"
45045,"Greenville","SC",2017,"Greenville County, SC","419,870","55,073","13.1"
45045,"Greenville","SC",2007,"Greenville County, SC","381,886","68,898","18.0"
45045,"Greenville","SC",2020,"Greenville County, SC","433,783","53,263","12.3"
45045,"Greenville","SC",2008,"Greenville County, SC","373,760","69,360","18.6"
45045,"Greenville","SC",2019,"Greenville County, SC","430,986","57,215","13.3"
45051,"Horry","SC",2017,"Horry County, SC","252,128","43,983","17.4"
45051,"Horry","SC",2018,"Horry County, SC","256,898","44,214","17.2"
45051,"Horry","SC",2012,"Horry County, SC","226,924","58,109","25.6"
45051,"Horry","SC",2007,"Horry County, SC","213,492","51,413","24.1"
45051,"Horry","SC",2016,"Horry County, SC","246,126","39,291","16.0"
45051,"Horry","SC",2011,"Horry County, SC","224,739","58,806","26.2"
45051,"Horry","SC",2019,"Horry County, SC","260,373","46,935","18.0"
45051,"Horry","SC",2008,"Horry County, SC","210,646","49,656","23.6"
45051,"Horry","SC",2006,"Horry County, SC","210,076","53,693","25.6"
45051,"Horry","SC",2013,"Horry County, SC","230,474","56,169","24.4"
45051,"Horry","SC",2010,"Horry County, SC","221,192","57,872","26.2"
45051,"Horry","SC",2020,"Horry County, SC","264,325","40,957","15.5"
45051,"Horry","SC",2015,"Horry County, SC","239,800","41,618","17.4"
45051,"Horry","SC",2009,"Horry County, SC","213,931","52,235","24.4"
45051,"Horry","SC",2014,"Horry County, SC","234,798","49,555","21.1"
45079,"Richland","SC",2011,"Richland County, SC","318,627","50,613","15.9"
45079,"Richland","SC",2010,"Richland County, SC","317,051","52,903","16.7"
45079,"Richland","SC",2013,"Richland County, SC","325,201","52,321","16.1"
45079,"Richland","SC",2018,"Richland County, SC","331,255","36,013","10.9"
45079,"Richland","SC",2012,"Richland County, SC","320,893","53,438","16.7"
45079,"Richland","SC",2015,"Richland County, SC","330,234","35,001","10.6"
45079,"Richland","SC",2006,"Richland County, SC","299,456","50,585","16.9"
45079,"Richland","SC",2008,"Richland County, SC","297,292","48,276","16.2"
45079,"Richland","SC",2009,"Richland County, SC","303,897","46,518","15.3"
45079,"Richland","SC",2016,"Richland County, SC","329,778","31,317","9.5"
45079,"Richland","SC",2014,"Richland County, SC","327,526","42,957","13.1"
45079,"Richland","SC",2020,"Richland County, SC","327,239","38,132","11.7"
45079,"Richland","SC",2017,"Richland County, SC","330,349","36,308","11.0"
45079,"Richland","SC",2019,"Richland County, SC","331,871","37,559","11.3"
45079,"Richland","SC",2007,"Richland County, SC","304,073","47,932","15.8"
45083,"Spartanburg","SC",2013,"Spartanburg County, SC","241,776","47,299","19.6"
45083,"Spartanburg","SC",2006,"Spartanburg County, SC","237,438","48,146","20.3"
45083,"Spartanburg","SC",2008,"Spartanburg County, SC","236,926","49,217","20.8"
45083,"Spartanburg","SC",2012,"Spartanburg County, SC","240,703","48,815","20.3"
45083,"Spartanburg","SC",2009,"Spartanburg County, SC","240,966","50,488","21.0"
45083,"Spartanburg","SC",2011,"Spartanburg County, SC","240,602","46,417","19.3"
45083,"Spartanburg","SC",2010,"Spartanburg County, SC","239,479","53,232","22.2"
45083,"Spartanburg","SC",2019,"Spartanburg County, SC","259,771","33,742","13.0"
45083,"Spartanburg","SC",2015,"Spartanburg County, SC","244,556","31,694","13.0"
45083,"Spartanburg","SC",2018,"Spartanburg County, SC","255,610","32,433","12.7"
45083,"Spartanburg","SC",2020,"Spartanburg County, SC","262,314","33,825","12.9"
45083,"Spartanburg","SC",2007,"Spartanburg County, SC","241,102","45,816","19.0"
45083,"Spartanburg","SC",2014,"Spartanburg County, SC","242,542","39,653","16.3"
45083,"Spartanburg","SC",2016,"Spartanburg County, SC","246,651","31,050","12.6"
45083,"Spartanburg","SC",2017,"Spartanburg County, SC","250,397","32,367","12.9"
45085,"Sumter","SC",2015,"Sumter County, SC","88,514","11,693","13.2"
45085,"Sumter","SC",2010,"Sumter County, SC","90,784","17,636","19.4"
45085,"Sumter","SC",2017,"Sumter County, SC","86,655","11,061","12.8"
45085,"Sumter","SC",2019,"Sumter County, SC","85,324","10,652","12.5"
45085,"Sumter","SC",2011,"Sumter County, SC","90,758","17,506","19.3"
45085,"Sumter","SC",2012,"Sumter County, SC","90,609","18,176","20.1"
45085,"Sumter","SC",2009,"Sumter County, SC","87,446","17,510","20.0"
45085,"Sumter","SC",2014,"Sumter County, SC","89,732","15,054","16.8"
45085,"Sumter","SC",2020,"Sumter County, SC","82,969","11,776","14.2"
45085,"Sumter","SC",2007,"Sumter County, SC","89,093","14,196","15.9"
45085,"Sumter","SC",2016,"Sumter County, SC","87,750","10,544","12.0"
45085,"Sumter","SC",2008,"Sumter County, SC","87,435","15,992","18.3"
45085,"Sumter","SC",2006,"Sumter County, SC","88,957","13,852","15.6"
45085,"Sumter","SC",2013,"Sumter County, SC","90,407","15,790","17.5"
45085,"Sumter","SC",2018,"Sumter County, SC","85,953","10,818","12.6"
45091,"York","SC",2015,"York County, SC","214,528","22,367","10.4"
45091,"York","SC",2020,"York County, SC","242,908","26,568","10.9"
45091,"York","SC",2006,"York County, SC","186,124","34,607","18.6"
45091,"York","SC",2019,"York County, SC","238,190","27,603","11.6"
45091,"York","SC",2017,"York County, SC","226,577","25,038","11.1"
45091,"York","SC",2016,"York County, SC","220,510","22,999","10.4"
45091,"York","SC",2013,"York County, SC","205,108","32,052","15.6"
45091,"York","SC",2012,"York County, SC","201,838","34,759","17.2"
45091,"York","SC",2007,"York County, SC","193,299","32,042","16.6"
45091,"York","SC",2011,"York County, SC","199,254","33,942","17.0"
45091,"York","SC",2009,"York County, SC","195,031","33,211","17.0"
45091,"York","SC",2018,"York County, SC","232,625","22,877","9.8"
45091,"York","SC",2008,"York County, SC","189,104","34,006","18.0"
45091,"York","SC",2014,"York County, SC","209,554","29,260","14.0"
45091,"York","SC",2010,"York County, SC","197,092","36,870","18.7"
46099,"Minnehaha","SD",2006,"Minnehaha County, SD","154,299","14,343","9.3"
46099,"Minnehaha","SD",2011,"Minnehaha County, SD","147,974","18,701","12.6"
46099,"Minnehaha","SD",2018,"Minnehaha County, SD","162,909","16,025","9.8"
46099,"Minnehaha","SD",2014,"Minnehaha County, SD","156,147","15,074","9.7"
46099,"Minnehaha","SD",2007,"Minnehaha County, SD","156,482","15,410","9.8"
46099,"Minnehaha","SD",2016,"Minnehaha County, SD","158,973","15,523","9.8"
46099,"Minnehaha","SD",2010,"Minnehaha County, SD","146,934","17,987","12.2"
46099,"Minnehaha","SD",2008,"Minnehaha County, SD","154,457","15,806","10.2"
46099,"Minnehaha","SD",2009,"Minnehaha County, SD","156,681","20,539","13.1"
46099,"Minnehaha","SD",2019,"Minnehaha County, SD","162,639","17,811","11.0"
46099,"Minnehaha","SD",2013,"Minnehaha County, SD","153,540","18,134","11.8"
46099,"Minnehaha","SD",2012,"Minnehaha County, SD","150,343","19,073","12.7"
46099,"Minnehaha","SD",2015,"Minnehaha County, SD","157,400","16,547","10.5"
46099,"Minnehaha","SD",2020,"Minnehaha County, SD","165,328","15,319","9.3"
46099,"Minnehaha","SD",2017,"Minnehaha County, SD","160,120","13,965","8.7"
46103,"Pennington","SD",2007,"Pennington County, SD","84,720","11,304","13.3"
46103,"Pennington","SD",2010,"Pennington County, SD","86,017","12,562","14.6"
46103,"Pennington","SD",2013,"Pennington County, SD","88,006","11,632","13.2"
46103,"Pennington","SD",2011,"Pennington County, SD","86,814","12,634","14.6"
46103,"Pennington","SD",2009,"Pennington County, SD","85,432","14,014","16.4"
46103,"Pennington","SD",2017,"Pennington County, SD","89,039","10,425","11.7"
46103,"Pennington","SD",2015,"Pennington County, SD","89,057","11,707","13.1"
46103,"Pennington","SD",2008,"Pennington County, SD","84,107","11,085","13.2"
46103,"Pennington","SD",2012,"Pennington County, SD","87,635","12,764","14.6"
46103,"Pennington","SD",2006,"Pennington County, SD","83,458","10,794","12.9"
46103,"Pennington","SD",2019,"Pennington County, SD","90,892","11,736","12.9"
46103,"Pennington","SD",2016,"Pennington County, SD","88,882","9,220","10.4"
46103,"Pennington","SD",2020,"Pennington County, SD","92,515","12,494","13.5"
46103,"Pennington","SD",2014,"Pennington County, SD","89,603","11,319","12.6"
46103,"Pennington","SD",2018,"Pennington County, SD","89,717","11,799","13.2"
47011,"Bradley","TN",2009,"Bradley County, TN","82,003","14,411","17.6"
47011,"Bradley","TN",2007,"Bradley County, TN","82,249","12,934","15.7"
47011,"Bradley","TN",2013,"Bradley County, TN","83,866","14,887","17.8"
47011,"Bradley","TN",2017,"Bradley County, TN","85,214","11,377","13.4"
47011,"Bradley","TN",2014,"Bradley County, TN","84,351","13,220","15.7"
47011,"Bradley","TN",2020,"Bradley County, TN","87,063","10,801","12.4"
47011,"Bradley","TN",2016,"Bradley County, TN","84,817","11,037","13.0"
47011,"Bradley","TN",2019,"Bradley County, TN","86,829","12,174","14.0"
47011,"Bradley","TN",2015,"Bradley County, TN","84,837","10,934","12.9"
47011,"Bradley","TN",2012,"Bradley County, TN","83,612","13,411","16.0"
47011,"Bradley","TN",2011,"Bradley County, TN","83,188","15,233","18.3"
47011,"Bradley","TN",2018,"Bradley County, TN","85,872","11,670","13.6"
47011,"Bradley","TN",2008,"Bradley County, TN","81,422","12,772","15.7"
47011,"Bradley","TN",2006,"Bradley County, TN","81,932","13,360","16.3"
47011,"Bradley","TN",2010,"Bradley County, TN","82,445","13,911","16.9"
47037,"Davidson","TN",2019,"Davidson County, TN","583,702","78,123","13.4"
47037,"Davidson","TN",2007,"Davidson County, TN","541,297","98,464","18.2"
47037,"Davidson","TN",2020,"Davidson County, TN","578,001","77,621","13.4"
47037,"Davidson","TN",2018,"Davidson County, TN","583,073","81,497","14.0"
47037,"Davidson","TN",2017,"Davidson County, TN","584,167","82,893","14.2"
47037,"Davidson","TN",2010,"Davidson County, TN","538,541","106,801","19.8"
47037,"Davidson","TN",2014,"Davidson County, TN","570,734","93,801","16.4"
47037,"Davidson","TN",2006,"Davidson County, TN","536,139","97,262","18.1"
47037,"Davidson","TN",2008,"Davidson County, TN","532,038","80,913","15.2"
47037,"Davidson","TN",2013,"Davidson County, TN","563,298","103,675","18.4"
47037,"Davidson","TN",2012,"Davidson County, TN","554,686","103,496","18.7"
47037,"Davidson","TN",2015,"Davidson County, TN","578,151","81,013","14.0"
47037,"Davidson","TN",2009,"Davidson County, TN","542,383","94,933","17.5"
47037,"Davidson","TN",2011,"Davidson County, TN","544,373","105,807","19.4"
47037,"Davidson","TN",2016,"Davidson County, TN","580,945","73,272","12.6"
47063,"Hamblen","TN",2015,"Hamblen County, TN","51,459","7,414","14.4"
47063,"Hamblen","TN",2014,"Hamblen County, TN","51,432","8,690","16.9"
47063,"Hamblen","TN",2020,"Hamblen County, TN","51,821","7,823","15.1"
47063,"Hamblen","TN",2011,"Hamblen County, TN","52,427","10,395","19.8"
47063,"Hamblen","TN",2010,"Hamblen County, TN","52,127","10,214","19.6"
47063,"Hamblen","TN",2013,"Hamblen County, TN","51,730","10,443","20.2"
47063,"Hamblen","TN",2018,"Hamblen County, TN","51,926","7,499","14.4"
47063,"Hamblen","TN",2019,"Hamblen County, TN","51,919","8,105","15.6"
47063,"Hamblen","TN",2006,"Hamblen County, TN","53,070","9,845","18.6"
47063,"Hamblen","TN",2017,"Hamblen County, TN","51,728","7,165","13.9"
47063,"Hamblen","TN",2012,"Hamblen County, TN","51,677","10,065","19.5"
47063,"Hamblen","TN",2016,"Hamblen County, TN","51,411","6,756","13.1"
47063,"Hamblen","TN",2007,"Hamblen County, TN","52,709","9,027","17.1"
47063,"Hamblen","TN",2009,"Hamblen County, TN","52,835","9,878","18.7"
47063,"Hamblen","TN",2008,"Hamblen County, TN","52,166","9,496","18.2"
47065,"Hamilton","TN",2011,"Hamilton County, TN","281,982","45,805","16.2"
47065,"Hamilton","TN",2017,"Hamilton County, TN","292,319","32,272","11.0"
47065,"Hamilton","TN",2006,"Hamilton County, TN","279,779","44,487","15.9"
47065,"Hamilton","TN",2013,"Hamilton County, TN","286,121","43,973","15.4"
47065,"Hamilton","TN",2009,"Hamilton County, TN","279,787","42,883","15.3"
47065,"Hamilton","TN",2019,"Hamilton County, TN","294,697","35,273","12.0"
47065,"Hamilton","TN",2016,"Hamilton County, TN","290,697","28,689","9.9"
47065,"Hamilton","TN",2008,"Hamilton County, TN","276,735","40,422","14.6"
47065,"Hamilton","TN",2012,"Hamilton County, TN","284,569","45,171","15.9"
47065,"Hamilton","TN",2010,"Hamilton County, TN","279,447","45,813","16.4"
47065,"Hamilton","TN",2015,"Hamilton County, TN","288,491","32,463","11.3"
47065,"Hamilton","TN",2014,"Hamilton County, TN","286,852","37,436","13.1"
47065,"Hamilton","TN",2020,"Hamilton County, TN","294,772","35,998","12.2"
47065,"Hamilton","TN",2007,"Hamilton County, TN","280,903","42,596","15.2"
47065,"Hamilton","TN",2018,"Hamilton County, TN","292,975","34,725","11.9"
47093,"Knox","TN",2012,"Knox County, TN","369,605","54,706","14.8"
47093,"Knox","TN",2007,"Knox County, TN","369,839","57,423","15.5"
47093,"Knox","TN",2006,"Knox County, TN","363,900","57,219","15.7"
47093,"Knox","TN",2008,"Knox County, TN","362,755","44,045","12.1"
47093,"Knox","TN",2014,"Knox County, TN","373,456","46,068","12.3"
47093,"Knox","TN",2019,"Knox County, TN","385,064","41,329","10.7"
47093,"Knox","TN",2017,"Knox County, TN","382,118","37,471","9.8"
47093,"Knox","TN",2018,"Knox County, TN","382,229","39,398","10.3"
47093,"Knox","TN",2009,"Knox County, TN","366,540","49,461","13.5"
47093,"Knox","TN",2020,"Knox County, TN","387,347","39,171","10.1"
47093,"Knox","TN",2015,"Knox County, TN","375,077","40,387","10.8"
47093,"Knox","TN",2016,"Knox County, TN","377,952","34,810","9.2"
47093,"Knox","TN",2011,"Knox County, TN","367,267","54,572","14.9"
47093,"Knox","TN",2010,"Knox County, TN","364,634","53,027","14.5"
47093,"Knox","TN",2013,"Knox County, TN","371,116","51,902","14.0"
47113,"Madison","TN",2020,"Madison County, TN","74,935","10,193","13.6"
47113,"Madison","TN",2018,"Madison County, TN","76,978","8,735","11.3"
47113,"Madison","TN",2008,"Madison County, TN","81,021","11,029","13.6"
47113,"Madison","TN",2006,"Madison County, TN","82,802","12,474","15.1"
47113,"Madison","TN",2011,"Madison County, TN","81,227","13,508","16.6"
47113,"Madison","TN",2012,"Madison County, TN","81,048","13,369","16.5"
47113,"Madison","TN",2017,"Madison County, TN","77,496","7,445","9.6"
47113,"Madison","TN",2009,"Madison County, TN","81,657","12,627","15.5"
47113,"Madison","TN",2019,"Madison County, TN","76,490","8,637","11.3"
47113,"Madison","TN",2015,"Madison County, TN","78,756","8,540","10.8"
47113,"Madison","TN",2014,"Madison County, TN","79,909","10,165","12.7"
47113,"Madison","TN",2013,"Madison County, TN","80,954","11,936","14.7"
47113,"Madison","TN",2010,"Madison County, TN","81,603","12,945","15.9"
47113,"Madison","TN",2016,"Madison County, TN","78,005","7,113","9.1"
47113,"Madison","TN",2007,"Madison County, TN","82,055","12,697","15.5"
47125,"Montgomery","TN",2009,"Montgomery County, TN","143,331","21,164","14.8"
47125,"Montgomery","TN",2019,"Montgomery County, TN","184,987","17,282","9.3"
47125,"Montgomery","TN",2010,"Montgomery County, TN","155,819","21,403","13.7"
47125,"Montgomery","TN",2012,"Montgomery County, TN","165,905","23,940","14.4"
47125,"Montgomery","TN",2018,"Montgomery County, TN","182,532","16,046","8.8"
47125,"Montgomery","TN",2013,"Montgomery County, TN","165,084","23,166","14.0"
47125,"Montgomery","TN",2020,"Montgomery County, TN","187,486","17,733","9.5"
47125,"Montgomery","TN",2015,"Montgomery County, TN","172,788","15,248","8.8"
47125,"Montgomery","TN",2014,"Montgomery County, TN","170,247","20,288","11.9"
47125,"Montgomery","TN",2008,"Montgomery County, TN","137,130","17,860","13.0"
47125,"Montgomery","TN",2017,"Montgomery County, TN","177,824","15,705","8.8"
47125,"Montgomery","TN",2007,"Montgomery County, TN","139,595","25,456","18.2"
47125,"Montgomery","TN",2006,"Montgomery County, TN","139,580","21,249","15.2"
47125,"Montgomery","TN",2016,"Montgomery County, TN","174,307","15,343","8.8"
47125,"Montgomery","TN",2011,"Montgomery County, TN","159,089","25,444","16.0"
47149,"Rutherford","TN",2014,"Rutherford County, TN","256,277","30,944","12.1"
47149,"Rutherford","TN",2007,"Rutherford County, TN","228,297","37,700","16.5"
47149,"Rutherford","TN",2008,"Rutherford County, TN","222,803","29,006","13.0"
47149,"Rutherford","TN",2013,"Rutherford County, TN","250,075","39,925","16.0"
47149,"Rutherford","TN",2019,"Rutherford County, TN","292,812","30,323","10.4"
47149,"Rutherford","TN",2006,"Rutherford County, TN","220,052","32,403","14.7"
47149,"Rutherford","TN",2010,"Rutherford County, TN","236,588","36,554","15.5"
47149,"Rutherford","TN",2009,"Rutherford County, TN","229,545","33,181","14.5"
47149,"Rutherford","TN",2016,"Rutherford County, TN","273,693","24,067","8.8"
47149,"Rutherford","TN",2017,"Rutherford County, TN","281,543","26,618","9.5"
47149,"Rutherford","TN",2020,"Rutherford County, TN","296,381","33,599","11.3"
47149,"Rutherford","TN",2015,"Rutherford County, TN","265,164","27,913","10.5"
47149,"Rutherford","TN",2011,"Rutherford County, TN","240,943","39,817","16.5"
47149,"Rutherford","TN",2012,"Rutherford County, TN","244,727","37,707","15.4"
47149,"Rutherford","TN",2018,"Rutherford County, TN","286,957","29,160","10.2"
47157,"Shelby","TN",2011,"Shelby County, TN","817,361","148,501","18.2"
47157,"Shelby","TN",2010,"Shelby County, TN","814,431","143,767","17.7"
47157,"Shelby","TN",2018,"Shelby County, TN","786,909","107,268","13.6"
47157,"Shelby","TN",2020,"Shelby County, TN","760,806","99,131","13.0"
47157,"Shelby","TN",2015,"Shelby County, TN","806,900","110,137","13.6"
47157,"Shelby","TN",2014,"Shelby County, TN","812,286","122,149","15.0"
47157,"Shelby","TN",2017,"Shelby County, TN","792,306","93,094","11.7"
47157,"Shelby","TN",2006,"Shelby County, TN","814,029","131,599","16.2"
47157,"Shelby","TN",2016,"Shelby County, TN","796,211","92,483","11.6"
47157,"Shelby","TN",2019,"Shelby County, TN","783,426","103,192","13.2"
47157,"Shelby","TN",2008,"Shelby County, TN","792,785","117,674","14.8"
