"county","yyyymm","su_daytime","su_nighttime","win_daytime","win_nighttime"
"47125","2017","1.3252215","0.4206472","0.3614744","-0.1888716"
"47125","2018","1.2174393","0.3996134","0.3750597","-0.0110037"
"72013","2003","0.3234764","0.5566748","0.2928074","0.4756196"
"72013","2004","0.7106689","0.4209955","0.4853716","0.3441665"
"72013","2005","0.8686419","0.5932532","0.4599748","0.3204312"
"72013","2006","0.6527417","0.405103","0.4559412","0.3912267"
"72013","2007","0.2238271","0.4734929","0.4297647","0.3995791"
"72013","2008","0.4239919","0.5112888","0.6801615","0.4206284"
"72013","2009","0.5292013","0.616948","0.6838704","0.3760333"
"72013","2010","0.3577491","0.4104962","0.5222942","0.3687315"
"72013","2011","0.4386205","0.1323554","0.2870545","0.364897"
"72013","2012","0.2292131","0.3543786","0.5345321","0.192646"
"72013","2013","0.8357972","0.3399433","0.3210415","0.3285876"
"72013","2014","-0.1396425","0.4672034","0.4021249","0.3443968"
"72013","2015","-0.3860374","0.2937359","0.3273558","0.3731735"
"72013","2016","0.3643949","0.607884","0.1578813","0.3322373"
"72013","2017","0.8175735","0.2541225","0.7763429","0.3239669"
"72013","2018","-0.0942087","0.5953866","0.2798163","0.3696524"
"36067","2003","1.9596486","0.7161564","0.5991463","0.4833887"
"36067","2004","1.936758","0.6360332","0.1235922","0.3217868"
"36067","2005","1.948158","0.8695504","0.3447748","0.193856"
"36067","2006","1.9469313","0.6253669","0.743962","0.4526814"
"36067","2007","1.878549","0.9051225","0.47181","0.2398006"
"36067","2008","1.8397259","0.8061622","-0.2400178","0.6128018"
"36067","2009","1.8863344","0.6853766","0.5240677","0.1481207"
"36067","2010","1.8127637","0.5820008","0.3881243","0.2869936"
"36067","2011","1.9490759","0.6472221","0.9182484","0.1545678"
"36067","2012","1.8416418","0.8848716","0.3405744","0.3533906"
"36067","2013","1.8292393","0.570061","0.16457","0.4636937"
"36067","2014","1.9088898","0.6004095","0.4843853","0.0369188"
"36067","2015","1.8414488","0.555869","-0.0421082","0.3481187"
"36067","2016","1.9052426","0.8093485","0.0465328","0.0592749"
"36067","2017","2.0597962","0.7377195","0.6692284","-0.0315478"
"36067","2018","2.1422931","0.7201763","0.095146","0.0190778"
"37001","2003","2.4319888","0.7479434","0.9562273","-0.1188368"
"37001","2004","2.4873497","0.9171463","1.1040446","0.1056165"
"37001","2005","2.22882","0.7312263","1.0416525","-0.2033381"
"37001","2006","2.2776423","0.6611846","0.8930123","0.0385956"
"37001","2007","2.0127631","0.9179478","0.7589423","0.102162"
"37001","2008","2.0127671","0.8778785","0.9105734","-0.001669"
"37001","2009","2.1972765","0.7986172","0.9293368","-0.1261385"
"37001","2010","2.5284888","0.7099794","0.8349211","-0.1432788"
"37001","2011","2.2487296","0.8352585","0.875801","-0.2101682"
"37001","2012","2.2988134","0.8718083","0.9328433","0.2184093"
"37001","2013","2.2771634","0.6621275","0.8395495","0.1251265"
"37001","2014","2.2009945","0.7453042","0.7786355","0.0903922"
"37001","2015","2.2561658","0.7726549","1.0566068","-0.142505"
"37001","2016","2.3122107","0.787925","0.8501924","-0.2804853"
"37001","2017","2.4226911","0.7850854","0.9218281","0.1509709"
"37001","2018","2.3948237","0.7996485","0.9601145","0.2210717"
"48485","2003","0.9157778","0.6247208","0.4335157","0.4610768"
"48485","2004","1.3129502","0.729451","0.3897748","0.4076182"
"48485","2005","1.1451528","0.7778101","0.7687557","0.3425701"
"48485","2006","0.1372078","0.6313571","0.2038584","0.6116994"
"48485","2007","1.7115863","0.7891413","0.5222667","0.3358292"
"48485","2008","0.7656073","0.7375687","0.3607596","0.6782847"
"48485","2009","0.8953342","0.8205584","0.37467","0.8919319"
"48485","2010","0.923351","0.6800513","0.5967202","0.4802024"
"48485","2011","-0.3728301","0.5805708","0.5629745","0.7723192"
"48485","2012","0.4343656","0.7658806","0.6194281","0.5109931"
"48485","2013","0.1820391","0.8482335","0.1450843","0.5703912"
"48485","2014","0.5316552","0.6855524","0.0878492","0.4712206"
"48485","2015","1.4506005","0.6851743","0.4199552","0.5126171"
"48485","2016","1.1404331","0.8302916","0.5832143","0.6663304"
"48485","2017","1.2123162","0.7740488","0.7953008","0.6173143"
"48485","2018","0.563994","0.685356","0.436388","0.9283644"
"29021","2003","1.3585136","0.6250478","-0.0676861","0.4005979"
"29021","2004","1.6842939","0.5564849","0.3406982","0.2367613"
"29021","2005","1.5717772","0.5477456","0.4931928","0.2337783"
"29021","2006","1.349698","0.5708652","0.338476","0.3699563"
"29021","2007","1.3411038","0.4976102","0.1589549","0.3156453"
"29021","2008","1.4700937","0.4839652","0.7321282","0.2927379"
"29021","2009","1.5713019","0.5428736","0.2828991","0.2265656"
"29021","2010","1.4017537","0.4440035","1.0873671","0.3440575"
"29021","2011","1.4175962","0.3891436","0.4773193","0.2688891"
"29021","2012","1.3122906","0.5850003","0.0965425","0.2459035"
"29021","2013","1.3784001","0.4980403","0.1618534","0.1409458"
"29021","2014","1.4589357","0.4550536","0.4283911","0.0350889"
"29021","2015","1.3177928","0.4159557","0.3576518","0.1208739"
"29021","2016","1.4282888","0.5095552","0.2783458","0.0166497"
"29021","2017","1.3969005","0.4489829","0.2403504","0.2881738"
"29021","2018","1.2402654","0.4517736","-0.2605601","0.2152667"
"12031","2003","1.4390342","0.5418011","0.579614","0.5912841"
"12031","2004","1.6784726","0.4988608","0.6427161","0.6630203"
"12031","2005","1.4523209","0.5379218","0.7447763","0.4647817"
"12031","2006","1.4046483","0.5866374","0.667647","0.5588513"
"12031","2007","1.3970506","0.598746","0.6075478","0.651659"
"12031","2008","1.4815873","0.4556833","0.6496935","0.5754439"
"12031","2009","1.6202684","0.5600733","0.7188937","0.6289482"
"12031","2010","1.44491","0.591125","0.8927818","0.533876"
"12031","2011","1.305675","0.7931058","0.590924","0.5254546"
"12031","2012","1.4556142","0.6326043","0.5681095","0.6444402"
"12031","2013","1.5974733","0.548194","0.6438133","0.6477635"
"12031","2014","1.7598455","0.5581523","0.7651088","0.5734547"
"12031","2015","1.8139666","0.6244616","0.7380801","0.5409081"
"12031","2016","1.4588976","0.6597558","0.6844378","0.6129968"
"12031","2017","1.782307","0.5830524","0.6356621","0.7610305"
"12031","2018","1.7735162","0.5164757","0.7762754","0.4067747"
"55105","2003","1.5645749","0.7833295","0.1760449","0.3684868"
"55105","2004","1.7472993","0.73484","0.7767781","0.1106065"
"55105","2005","1.7904514","0.7611047","0.5625403","0.1928241"
"55105","2006","1.7914175","0.7471624","0.6216819","0.4943718"
"55105","2007","1.7918496","0.7506872","0.7780239","0.2690905"
"55105","2008","1.8194003","0.6419084","0.5393849","0.5648448"
"55105","2009","1.6338025","0.6938849","0.4516577","0.5795667"
"55105","2010","1.9665646","0.7656814","0.2802007","0.6762491"
"55105","2011","1.7931203","0.7104467","0.7817728","0.6212563"
"55105","2012","1.4860705","0.839573","0.3579156","0.1153639"
"55105","2013","1.8513266","0.6943592","0.5880394","0.5084396"
"55105","2014","1.7890021","0.6947564","0.9274324","0.6843934"
"55105","2015","1.8098547","0.7674239","0.8612908","0.496343"
"55105","2016","2.0072004","0.7295567","1.2024382","0.3030855"
"55105","2017","1.773159","0.6081748","0.3513041","0.4116021"
"55105","2018","2.0827143","0.6815321","0.5945921","0.4948102"
"27109","2003","1.0137727","0.6107419","0.4868667","0.2765394"
"27109","2004","1.0901777","0.3976251","0.2720099","0.2927796"
"27109","2005","1.0461369","0.4531942","0.3874018","0.2222112"
"27109","2006","0.9700885","0.401072","0.6593951","0.4175213"
"27109","2007","0.9728956","0.4457169","0.3920398","0.2219549"
"27109","2008","1.027145","0.3107113","0.1240721","0.2566605"
"27109","2009","0.9994853","0.3524166","0.3828952","0.4005738"
"27109","2010","1.0433737","0.382514","0.342353","0.4840896"
"27109","2011","0.9985421","0.5059815","0.4038908","0.4904476"
"27109","2012","0.9623594","0.3792777","0.4157898","0.1596668"
"27109","2013","0.8884227","0.4074652","0.6210318","0.1759043"
"27109","2014","0.9152468","0.3221544","0.3414446","0.4951135"
"27109","2015","0.8685995","0.3590052","0.4397238","0.2793416"
"27109","2016","1.0358616","0.3605238","0.4397401","0.410815"
"27109","2017","0.8744282","0.3846043","0.6491822","0.2781244"
"27109","2018","0.9615512","0.3264455","0.2415203","0.2133173"
"55073","2003","1.7453461","0.9111254","0.2156624","0.1152121"
"55073","2004","1.8091255","0.7220494","0.4294381","0.2812323"
"55073","2005","2.1116191","0.8735735","0.6390442","0.568397"
"55073","2006","2.1635037","0.8938426","-0.3868793","0.4762253"
"55073","2007","2.2327027","0.9453933","0.9642543","0.4238262"
"55073","2008","2.0046327","0.8936213","-0.1477831","0.5168811"
"55073","2009","2.2167609","0.8905758","0.0522149","0.2011747"
"55073","2010","2.0746835","0.8024147","0.3666987","0.4542794"
"55073","2011","1.77794","0.7164859","0.0852319","0.4333697"
"55073","2012","2.119289","0.9018822","0.5768744","0.4833499"
"55073","2013","2.007215","0.8333984","0.207883","0.2625952"
"55073","2014","1.9308388","0.7418958","0.4624863","0.8190794"
"55073","2015","1.9826267","0.7802907","0.4950617","0.5587252"
"55073","2016","2.2266955","0.776133","1.3649217","0.2227681"
"55073","2017","2.1764722","0.8086991","0.1984824","0.4081671"
"55073","2018","2.2081471","0.8501349","0.7623064","0.260514"
"39099","2003","2.0587041","0.6347432","0.4782617","0.2710851"
"39099","2004","1.9148668","0.5891697","0.7764477","-0.200533"
"39099","2005","2.1148836","0.6903796","-0.0230352","1.03196"
"39099","2006","1.9360449","0.5786554","0.3149979","-0.2508531"
"39099","2007","1.9669923","0.6670481","-0.106549","0.1800313"
"39099","2008","2.2141518","0.6466638","0.3541607","-0.2500651"
"39099","2009","2.1077514","0.61479","0.9233578","0.8337351"
"39099","2010","2.013976","0.5686896","0.8059354","-0.2857148"
"39099","2011","2.1495198","0.6881196","1.6008578","0.0762"
"39099","2012","2.3138263","0.738114","0.6053401","-0.0412262"
"39099","2013","1.9879552","0.3075839","1.0424714","-0.4714445"
"39099","2014","2.0467232","0.6409882","0.7558701","1.0007067"
"39099","2015","2.123373","0.4441008","0.5044603","1.3070721"
"39099","2016","2.0497668","0.7145806","0.2274853","-0.1298438"
"39099","2017","2.1355193","0.6730939","0.7008686","0.2260181"
"39099","2018","2.132475","0.3163906","-0.2754275","-0.3960583"
"23019","2003","2.2079196","0.6680552","0.5303233","0.5295325"
"23019","2004","2.0029279","0.4957539","1.3785881","0.3365708"
"23019","2005","2.0336335","0.7679767","-0.097456","0.3795077"
"23019","2006","2.1599994","0.6348101","0.4516434","0.5484297"
"23019","2007","2.2646266","0.6692493","0.644471","0.1349771"
"23019","2008","1.8505769","0.5531784","0.6409119","0.4104755"
"23019","2009","2.040614","0.5548251","0.6027574","0.5155262"
"23019","2010","2.03409","0.6643642","1.6102624","0.4901853"
"23019","2011","2.2601282","0.6021907","0.2710263","0.6683343"
"23019","2012","2.002012","0.7930618","0.689654","0.1260328"
"23019","2013","1.8746753","0.7442417","0.4712645","0.4004604"
"23019","2014","2.1188153","0.6641391","0.6527859","0.4323958"
"23019","2015","1.9679735","0.6158951","0.3499661","0.1697422"
"23019","2016","2.0313529","0.6205278","0.7045096","0.2437451"
"23019","2017","2.0769001","0.6923402","0.7108217","0.3796401"
"23019","2018","2.1762059","0.7541672","0.6438912","0.3765977"
"04003","2003","-0.4080138","0.3793169","-0.08705","0.4580924"
"04003","2004","-0.2380869","0.3626145","-0.0547283","0.5577502"
"04003","2005","-0.2954003","0.193586","-0.0430564","0.2922753"
"04003","2006","-0.3911165","0.162376","-0.2386459","0.4586041"
"04003","2007","0.0028767","0.2992804","-0.1137695","0.4666794"
"04003","2008","0.0954965","0.2126354","-0.1227079","0.4941373"
"04003","2009","-0.3654809","0.2428489","-0.1851477","0.514816"
"04003","2010","-0.1169183","0.2777123","-0.0695121","0.4351874"
"04003","2011","-0.3137585","0.2566754","-0.0930944","0.6323346"
"04003","2012","-0.4058283","0.3067457","-0.1490604","0.5833307"
"04003","2013","-0.1074588","0.3722939","-0.2886825","0.6681934"
"04003","2014","0.0989143","0.3804618","-0.2965215","0.5631296"
"04003","2015","0.0109326","0.3305135","-0.0418647","0.4913467"
"04003","2016","0.1403539","0.4262821","-0.2408906","0.787205"
"04003","2017","-0.0447022","0.504906","-0.0174734","0.5926643"
"04003","2018","-0.1187798","0.3782803","-0.1351894","0.6589921"
"51630","2003","1.5204669","0.7202017","0.5838227","-0.1127716"
"51630","2004","1.735955","0.8306305","0.6651692","0.0302206"
"51630","2005","1.3890726","0.7024906","0.6280456","0.2651097"
"51630","2006","1.4540189","0.8791416","0.553459","0.1709999"
"51630","2007","1.5318745","0.8470315","0.4995672","0.1942156"
"51630","2008","1.4604283","0.8836296","0.4721811","0.3611199"
"51630","2009","1.5271706","0.5372456","0.4609923","0.2467453"
"51630","2010","1.4712333","0.6892892","0.2684336","0.4980927"
"51630","2011","1.5225724","0.7732827","0.4327691","0.1775999"
"51630","2012","1.3078129","0.8336458","0.4803524","0.211703"
"51630","2013","1.5090293","0.6497775","0.5288247","0.2551069"
"51630","2014","1.8748542","0.5652321","0.3347758","0.1308599"
"51630","2015","1.496","0.567669","0.4947078","0.0847092"
"51630","2016","1.7645875","0.8159867","0.4660997","0.0267982"
"51630","2017","1.5604837","0.5172859","0.5511374","0.1811804"
"51630","2018","1.7934859","0.436982","0.4435996","0.0811835"
"42013","2003","1.81276","0.4561507","0.3313185","-0.2596294"
"42013","2004","1.6341169","0.5935801","0.2372171","0.1885293"
"42013","2005","1.6045479","0.6168259","0.7803469","0.1662547"
"42013","2006","2.1017629","0.4293718","0.6700155","-0.0147964"
"42013","2007","1.6723138","0.4016831","0.1737172","-0.0217954"
"42013","2008","1.8614722","0.510888","0.0977556","-0.2024781"
"42013","2009","1.832177","0.2904819","0.6780744","0.3122991"
"42013","2010","1.7666606","0.3916085","0.2378587","0.1053907"
"42013","2011","1.6369899","0.3977078","0.8699205","0.1997522"
"42013","2012","1.9749282","0.6227013","0.4841365","0.4388775"
"42013","2013","2.0348872","0.5185528","0.5769225","0.2036504"
"42013","2014","2.1031046","0.2871908","0.330475","0.101051"
"42013","2015","1.8014772","0.7064146","0.5343271","0.3447843"
"42013","2016","1.858186","0.6689792","0.5275263","0.097455"
"42013","2017","1.9012313","0.3505475","0.6717403","0.598176"
"42013","2018","1.9020932","0.3348411","0.257168","-0.3318158"
"26065","2003","1.745381","1.1731881","0.491873","0.9765392"
"26065","2004","1.7043737","0.7844102","0.6464618","0.9540606"
"26065","2005","1.8406016","1.2892332","1.2113637","0.9922199"
"26065","2006","1.6574893","1.2346588","0.8965266","0.5287864"
"26065","2007","1.5180344","1.2616386","0.421306","0.6218562"
"26065","2008","1.7876012","1.023815","0.736976","0.9406553"
"26065","2009","1.6435972","0.9154648","0.8524714","0.9917521"
"26065","2010","1.6910199","1.1588709","-0.5056125","0.776599"
"26065","2011","1.6616677","1.3753029","0.8487876","0.8654427"
"26065","2012","1.686891","1.3803976","0.6403205","0.6188705"
"26065","2013","1.8314685","0.899586","0.3406695","0.9100255"
"26065","2014","1.9279519","0.6268303","0.4439269","0.8649733"
"26065","2015","1.9312889","0.9014705","0.5114699","1.1417413"
"26065","2016","1.6800896","1.0215207","0.2662645","0.8369877"
"26065","2017","1.8492099","0.9890569","0.8338737","0.6501375"
"26065","2018","1.6431834","1.1400395","0.2916525","0.9773869"
"42011","2003","2.5518391","0.6474711","0.7094337","0.2660931"
"42011","2004","2.9198642","1.0436917","0.9267478","0.478958"
"42011","2005","2.5768817","0.8591515","0.5952665","0.5208911"
"42011","2006","2.6288663","1.0675839","0.6925778","0.4071692"
"42011","2007","2.4697125","1.0707573","0.3915105","0.3368532"
"42011","2008","2.4322393","1.0865992","0.8853142","0.1067113"
"42011","2009","2.7420155","0.4339941","0.7059784","0.1336528"
"42011","2010","2.6073823","0.9948053","0.4153848","0.4180825"
"42011","2011","2.3665176","0.999744","0.8060252","0.5129562"
"42011","2012","2.767725","1.108474","0.6741603","0.3278069"
"42011","2013","2.7939697","0.7399666","1.0412897","0.3123572"
"42011","2014","2.6498973","0.758146","0.6695758","0.3609524"
"42011","2015","2.7030894","0.6311617","1.1254802","0.4752168"
"42011","2016","2.5282146","0.9792143","0.8179564","0.4292776"
"42011","2017","2.6314346","0.8480678","0.5498377","0.4567631"
"42011","2018","2.7871671","0.728264","0.8248365","0.4542288"
"26017","2003","2.0873359","0.6633324","0.4274983","0.1844997"
"26017","2004","1.9142682","0.5949934","0.2432799","0.2426915"
"26017","2005","2.0407152","0.6598064","0.3376739","0.4162791"
"26017","2006","1.792537","0.5871686","0.4015085","0.3824205"
"26017","2007","1.8369375","0.6619837","0.0006794","0.461018"
"26017","2008","1.9327681","0.6504944","0.4032486","0.5307092"
"26017","2009","1.6720698","0.774412","0.4733004","0.3810757"
"26017","2010","1.691012","0.5918242","0.2189261","0.3767514"
"26017","2011","1.7262363","0.7037601","-0.0786807","0.8609981"
"26017","2012","1.7511445","0.5751529","0.4560647","0.2746229"
"26017","2013","1.2668295","0.6491927","0.5353083","0.4798797"
"26017","2014","1.7050252","0.5453357","0.4106368","0.5435077"
"26017","2015","1.5737063","0.6196211","0.4886669","0.4707768"
"26017","2016","1.9099138","0.5345076","1.4225982","0.4038132"
"26017","2017","1.7332418","0.5204656","1.0003242","0.324278"
"26017","2018","1.6470542","0.5430348","0.3118867","0.4678704"
"28047","2003","1.5408414","0.5041072","0.4717323","0.4129988"
"28047","2004","1.7905185","0.6647435","0.6072016","0.3584707"
"28047","2005","1.6072328","0.6740865","0.4433462","0.474927"
"28047","2006","1.8196785","0.8454531","0.4456401","0.334175"
"28047","2007","1.6165472","0.6949338","0.5944615","0.4398786"
"28047","2008","2.0188883","0.6646577","0.8144974","0.4254554"
"28047","2009","2.0210598","0.6826519","0.669296","0.600056"
"28047","2010","1.8980435","0.6780229","0.7205755","0.3071669"
"28047","2011","1.9955455","0.7027779","0.6880547","0.1090441"
"28047","2012","2.0153645","0.7018465","0.7399518","0.3001597"
"28047","2013","2.0446244","0.7239258","0.7571944","0.5535556"
"28047","2014","1.9945126","0.8270758","0.8282192","0.4061249"
"28047","2015","2.0087833","0.737168","0.8895357","0.4074819"
"28047","2016","1.779477","0.6490586","0.8448265","0.7967655"
"28047","2017","1.8332117","0.5648964","0.9200526","0.3628199"
"28047","2018","1.8652425","0.8126571","0.8695375","0.3777759"
"48303","2003","-0.0048083","0.6727666","0.2960257","0.6179559"
"48303","2004","0.6012096","0.6014979","0.3669555","0.625317"
"48303","2005","0.4062599","0.5864799","0.7741807","0.5806043"
"48303","2006","-0.2161095","0.6251787","0.1691808","0.6395798"
"48303","2007","0.7859379","0.604551","0.3337734","0.6014522"
"48303","2008","0.3705132","0.6333263","0.3488387","0.6001652"
"48303","2009","0.379809","0.5782244","0.3396755","0.5983382"
"48303","2010","0.7397052","0.6108498","0.4157159","0.6306833"
"48303","2011","-0.128014","0.6677174","0.3732417","0.8297491"
"48303","2012","-0.1204215","0.6700067","0.2869129","0.6256676"
"48303","2013","0.5446985","0.5769476","0.7441961","0.6803121"
"48303","2014","0.8250313","0.5906037","0.3401071","0.5273229"
"48303","2015","0.7828463","0.5897258","0.6243949","0.7296045"
"48303","2016","0.5214417","0.609414","0.4219271","0.6887148"
"48303","2017","1.1835697","0.6130902","0.7349013","0.7864577"
"48303","2018","0.5061758","0.6397779","0.6056923","0.7464736"
"51540","2003","3.2938286","1.1165814","1.1368","0.2364095"
"51540","2004","3.438132","1.5028685","1.4562369","0.2092577"
"51540","2005","3.3625949","1.2637404","1.4480155","0.124539"
"51540","2006","2.8396951","1.4422038","1.207571","0.4510625"
"51540","2007","3.0067753","1.7263085","1.1162792","0.5724369"
"51540","2008","3.3133095","1.6040666","1.1782399","0.1057218"
"51540","2009","3.823148","1.7003264","1.1157787","0.2510722"
"51540","2010","3.10846","1.6608871","1.0835944","0.5915925"
"51540","2011","3.8054308","1.4892719","1.3085325","0.0144586"
"51540","2012","3.5369811","1.4493946","1.0308458","0.7673494"
"51540","2013","3.7261124","1.4432586","1.3178026","0.401578"
"51540","2014","3.3615845","1.6066795","0.977392","0.3700181"
"51540","2015","3.9603412","1.3815749","1.2521871","0.3297649"
"51540","2016","3.8336006","1.4287888","1.40407","0.5451224"
"51540","2017","3.564849","1.6172718","0.8661353","0.0185381"
"51540","2018","4.4929081","1.1251861","1.2081612","0.1935368"
"31109","2003","0.6551805","0.7762207","0.2951996","0.8063941"
"31109","2004","0.9355164","0.7611447","0.380972","0.4145048"
"31109","2005","0.9282698","0.6727496","0.6534524","0.4127827"
"31109","2006","0.6091896","0.6202669","0.1898722","0.5445441"
"31109","2007","1.0390979","0.5332068","0.2473415","0.5677166"
"31109","2008","1.1328296","0.5500413","0.5625547","0.6145506"
"31109","2009","0.8559527","0.5909554","0.3406984","0.1907877"
"31109","2010","1.145528","0.556683","0.5658713","0.4255074"
"31109","2011","1.1332208","0.5434969","0.7196964","0.5105353"
"31109","2012","0.598918","0.7206267","0.3944962","0.5581918"
"31109","2013","0.8505195","0.6800033","0.5874065","0.5185079"
"31109","2014","0.9865979","0.6847347","0.3557111","0.6340939"
"31109","2015","1.0115019","0.4895749","0.06906","0.4241546"
"31109","2016","1.0502067","0.5023623","0.6779464","0.6169722"
"31109","2017","1.0247778","0.5128512","0.3689066","0.4345631"
"31109","2018","1.0837792","0.5201743","0.683202","0.3872304"
"05051","2003","2.3602817","0.5761621","0.8776747","0.3308561"
"05051","2004","2.389713","0.7421025","1.041234","0.1181301"
"05051","2005","1.9873789","0.8098111","0.7734859","-0.0473218"
"05051","2006","1.9780232","0.8487442","0.7338853","0.3904399"
"05051","2007","2.1214677","0.8865753","0.8051508","0.1459739"
"05051","2008","2.3673013","0.7656728","0.8246704","0.0982899"
"05051","2009","2.3632761","0.7096146","0.847701","-0.0028995"
"05051","2010","2.6395423","0.7095662","0.9284779","0.037241"
"05051","2011","2.0188046","0.6095517","0.7676583","0.1598555"
"05051","2012","1.9320152","0.7943945","0.607942","0.442313"
"05051","2013","2.2754129","0.7890016","0.9957544","0.1236093"
"05051","2014","2.4398023","0.741169","0.8260788","0.3958803"
"05051","2015","2.3364737","0.8616611","0.3313844","0.3756807"
"05051","2016","2.4482866","0.698988","0.7924313","0.3792926"
"05051","2017","2.4993108","0.7387049","0.8677215","0.2980652"
"05051","2018","2.0602391","0.6703837","0.8438617","0.5182829"
"20045","2003","1.535899","0.771506","0.4990738","0.5655029"
"20045","2004","2.040884","0.8797605","0.3334386","0.4716008"
"20045","2005","1.7576874","0.6133537","0.7357751","0.2683894"
"20045","2006","1.3660327","0.9347829","0.5429174","0.6840629"
"20045","2007","1.3884287","0.6426585","1.0433011","0.5324637"
"20045","2008","1.8541069","0.7921467","0.9394997","0.5000196"
"20045","2009","2.0974169","0.8675341","0.6024675","0.2688785"
"20045","2010","1.8199487","0.7764189","0.8653889","0.5502677"
"20045","2011","1.6472997","0.8868455","0.9135695","0.7129273"
"20045","2012","1.2212736","0.868909","0.6115309","0.5006868"
"20045","2013","1.4688773","0.7059716","0.6939083","0.1402414"
"20045","2014","1.921199","0.642326","0.6542673","0.280807"
"20045","2015","1.8538509","0.6499315","0.6988197","0.4815421"
"20045","2016","1.7014226","0.6779997","0.8060833","0.5813729"
"20045","2017","1.7635079","0.720793","0.6310548","0.5716294"
"20045","2018","1.6059773","0.7047258","0.8603789","0.3893495"
"20173","2003","0.6827092","0.7470322","0.4120719","0.5985018"
"20173","2004","1.1296726","0.7573249","0.5393604","0.4592878"
"20173","2005","1.1311185","0.5846035","0.7300372","0.3360983"
"20173","2006","1.0429297","0.7058564","0.4031207","0.7115295"
"20173","2007","1.2490021","0.6764209","0.7144653","0.3491667"
"20173","2008","1.2694635","0.6877592","0.8986886","0.3690853"
"20173","2009","0.9782919","0.7086905","0.4667112","0.3423638"
"20173","2010","1.0488654","0.5273698","0.6618108","0.3631256"
"20173","2011","0.7080241","0.6715162","0.6690254","0.567531"
"20173","2012","0.9326235","0.8346389","0.5047203","0.282086"
"20173","2013","1.287564","0.6283504","0.3813537","0.5355314"
"20173","2014","1.1342929","0.5852186","0.5107756","0.8554838"
"20173","2015","1.2010558","0.5627818","0.5942753","0.5306194"
"20173","2016","1.3609417","0.4546768","0.5162321","0.2401357"
"20173","2017","0.9260895","0.6395825","0.4140221","0.3891754"
"20173","2018","1.1863405","0.5392054","0.1875616","0.3686873"
"20177","2003","1.5424609","0.8636245","0.65251","0.9213811"
"20177","2004","2.1625896","0.887018","0.6617338","0.8111061"
"20177","2005","2.0747403","0.8796387","0.7625639","0.6154615"
"20177","2006","1.841386","0.920291","0.5706809","0.8242574"
"20177","2007","2.1078154","0.5871939","1.1835866","0.4276927"
"20177","2008","1.9445216","0.8128577","1.5191945","0.5562933"
"20177","2009","2.1077104","0.703826","0.8899024","0.6766"
"20177","2010","1.7516549","0.6937787","1.37852","0.5134975"
"20177","2011","1.7071495","0.7948019","1.052143","1.2654382"
"20177","2012","1.6229458","0.9002797","0.7808515","0.4716769"
"20177","2013","1.6815045","0.758981","0.5909745","0.680214"
"20177","2014","2.0218231","0.8072916","1.2427962","0.7126117"
"20177","2015","2.0508798","0.7175705","1.0057817","0.589933"
"20177","2016","1.9291897","0.6932768","0.7814085","0.5621651"
"20177","2017","1.948519","0.6784374","0.7384179","0.4451099"
"20177","2018","1.8324556","0.7588153","0.958162","0.6463668"
"06111","2003","1.1812737","0.0549269","0.6831408","0.18484"
"06111","2004","1.1524508","0.1494511","0.6950304","0.0949379"
"06111","2005","0.9805197","-0.1019186","0.5524623","0.0605991"
"06111","2006","0.9577507","-0.0444107","0.4705035","0.3213"
"06111","2007","0.8744984","0.0509742","0.2704611","0.3203724"
"06111","2008","1.0049467","-0.0910495","0.4674957","0.1285407"
"06111","2009","0.8036999","-0.1856572","0.4041704","0.2933586"
"06111","2010","0.9507804","0.0059806","0.601156","0.2476783"
"06111","2011","0.8992443","0.014013","0.5850718","0.2558351"
"06111","2012","0.8793293","-0.0740333","0.5286246","0.4237571"
"06111","2013","1.0105498","-0.1056924","0.5309924","0.1971827"
"06111","2014","0.8287273","-0.1582778","0.5893565","0.5902615"
"06111","2015","1.0086048","-0.2150388","0.5323672","0.1347195"
"06111","2016","0.9091004","-0.1817791","0.4648419","0.2538047"
"06111","2017","1.1999256","0.1632932","0.376379","0.0233984"
"06111","2018","0.9338492","0.0404581","0.6083214","0.383428"
"29510","2003","4.3406635","1.3750107","1.2041567","-0.0811616"
"29510","2004","4.7782756","1.7777765","1.047365","-0.4539844"
"29510","2005","4.3083103","1.6756765","0.8603231","-0.2454071"
"29510","2006","4.1283479","1.6199351","0.7017025","0.5397976"
"29510","2007","4.4003121","1.7603741","1.4464071","0.0300155"
"29510","2008","4.8158649","1.1690342","1.2441646","-0.1687627"
"29510","2009","4.7405623","1.3462725","0.7621634","-0.2108749"
"29510","2010","4.8594792","1.0468282","1.4188098","-0.1600765"
"29510","2011","4.5793728","1.2987658","2.4578838","-0.0745252"
"29510","2012","4.3302079","1.6514454","1.2580659","0.1897943"
"29510","2013","4.856961","1.4387859","1.1732891","-0.1472242"
"29510","2014","4.9926759","1.2111622","1.1062078","0.3202433"
"29510","2015","4.7334115","0.9462081","0.9085149","-0.3467208"
"29510","2016","4.7568057","1.1727557","1.0407807","-0.6301403"
"29510","2017","4.391164","1.4116014","0.6474289","0.2383416"
"29510","2018","3.8890501","1.2032406","-0.0038723","0.4883311"
"39153","2003","1.0905131","0.021203","0.0727821","-0.9664063"
"39153","2004","0.6094974","0.184242","-0.0575343","-1.9321609"
"39153","2005","1.176907","0.1410266","0.0798237","-0.7459688"
"39153","2006","1.5048303","0.1439653","0.5286322","-1.5481312"
"39153","2007","1.333977","0.3519175","0.0600186","-1.4653696"
