"","county_fips","county","state","start.year","end.year","stroke","age"
"12283",34011,"Cumberland","New Jersey",2013,2015,"20.70","45-64"
"12284",34011,"Cumberland","New Jersey",2017,2019,"24.70","45-64"
"12285",34011,"Cumberland","New Jersey",2010,2012,"256.60",">= 65"
"12286",34011,"Cumberland","New Jersey",2006,2008,"291.10",">= 65"
"12287",34011,"Cumberland","New Jersey",2011,2013,"263.60",">= 65"
"12288",34011,"Cumberland","New Jersey",2008,2010,"282.80",">= 65"
"12289",34011,"Cumberland","New Jersey",2005,2007,"23.40","45-64"
"12290",34011,"Cumberland","New Jersey",2011,2013,"25.70","45-64"
"12291",34011,"Cumberland","New Jersey",2012,2014,"276.20",">= 65"
"12292",34011,"Cumberland","New Jersey",2014,2016,"16.30","45-64"
"12293",34011,"Cumberland","New Jersey",2014,2016,"313.30",">= 65"
"12294",34011,"Cumberland","New Jersey",2017,2019,"282.60",">= 65"
"12295",34011,"Cumberland","New Jersey",2013,2015,"288.00",">= 65"
"12296",34011,"Cumberland","New Jersey",2008,2010,"22.50","45-64"
"12297",34011,"Cumberland","New Jersey",2015,2017,"20.90","45-64"
"12298",34011,"Cumberland","New Jersey",2009,2011,"25.70","45-64"
"12299",34021,"Mercer","New Jersey",2008,2010,"227.80",">= 65"
"12300",34021,"Mercer","New Jersey",2013,2015,"225.30",">= 65"
"12301",34021,"Mercer","New Jersey",2017,2019,"204.80",">= 65"
"12302",34021,"Mercer","New Jersey",2014,2016,"14.70","45-64"
"12303",34021,"Mercer","New Jersey",2013,2015,"15.00","45-64"
"12304",34021,"Mercer","New Jersey",2005,2007,"229.90",">= 65"
"12305",34021,"Mercer","New Jersey",2007,2009,"15.90","45-64"
"12306",34021,"Mercer","New Jersey",2015,2017,"14.40","45-64"
"12307",34021,"Mercer","New Jersey",2012,2014,"217.30",">= 65"
"12308",34021,"Mercer","New Jersey",2008,2010,"16.40","45-64"
"12309",34021,"Mercer","New Jersey",2017,2019,"13.90","45-64"
"12310",34021,"Mercer","New Jersey",2005,2007,"14.00","45-64"
"12311",34021,"Mercer","New Jersey",2014,2016,"213.50",">= 65"
"12312",34021,"Mercer","New Jersey",2012,2014,"14.00","45-64"
"12313",34021,"Mercer","New Jersey",2016,2018,"15.10","45-64"
"12314",34021,"Mercer","New Jersey",2011,2013,"13.80","45-64"
"12315",34021,"Mercer","New Jersey",2015,2017,"207.80",">= 65"
"12316",34021,"Mercer","New Jersey",2007,2009,"249.60",">= 65"
"12317",34021,"Mercer","New Jersey",2010,2012,"13.90","45-64"
"12318",34021,"Mercer","New Jersey",2011,2013,"210.50",">= 65"
"12319",34021,"Mercer","New Jersey",2009,2011,"209.10",">= 65"
"12320",34021,"Mercer","New Jersey",2016,2018,"208.00",">= 65"
"12321",34021,"Mercer","New Jersey",2006,2008,"15.90","45-64"
"12322",34021,"Mercer","New Jersey",2010,2012,"200.10",">= 65"
"12323",34021,"Mercer","New Jersey",2009,2011,"14.70","45-64"
"12324",34021,"Mercer","New Jersey",2006,2008,"241.50",">= 65"
"12325",35001,"Bernalillo","New Mexico",2016,2018,"254.20",">= 65"
"12326",35001,"Bernalillo","New Mexico",2017,2019,"254.90",">= 65"
"12327",35001,"Bernalillo","New Mexico",2006,2008,"310.10",">= 65"
"12328",35001,"Bernalillo","New Mexico",2008,2010,"291.00",">= 65"
"12329",35001,"Bernalillo","New Mexico",2008,2010,"14.60","45-64"
"12330",35001,"Bernalillo","New Mexico",2011,2013,"12.70","45-64"
"12331",35001,"Bernalillo","New Mexico",2015,2017,"254.40",">= 65"
"12332",35001,"Bernalillo","New Mexico",2006,2008,"15.60","45-64"
"12333",35001,"Bernalillo","New Mexico",2016,2018,"14.90","45-64"
"12334",35001,"Bernalillo","New Mexico",2015,2017,"14.10","45-64"
"12335",35001,"Bernalillo","New Mexico",2005,2007,"17.50","45-64"
"12336",35001,"Bernalillo","New Mexico",2014,2016,"248.20",">= 65"
"12337",35001,"Bernalillo","New Mexico",2012,2014,"13.90","45-64"
"12338",35001,"Bernalillo","New Mexico",2011,2013,"227.90",">= 65"
"12339",35001,"Bernalillo","New Mexico",2005,2007,"301.80",">= 65"
"12340",35001,"Bernalillo","New Mexico",2012,2014,"227.90",">= 65"
"12341",35001,"Bernalillo","New Mexico",2017,2019,"15.00","45-64"
"12342",35001,"Bernalillo","New Mexico",2013,2015,"240.80",">= 65"
"12343",35001,"Bernalillo","New Mexico",2009,2011,"275.50",">= 65"
"12344",35001,"Bernalillo","New Mexico",2013,2015,"15.10","45-64"
"12345",35001,"Bernalillo","New Mexico",2010,2012,"258.00",">= 65"
"12346",35001,"Bernalillo","New Mexico",2007,2009,"14.90","45-64"
"12347",35001,"Bernalillo","New Mexico",2014,2016,"15.10","45-64"
"12348",35001,"Bernalillo","New Mexico",2007,2009,"294.60",">= 65"
"12349",35001,"Bernalillo","New Mexico",2010,2012,"13.60","45-64"
"12350",35001,"Bernalillo","New Mexico",2009,2011,"14.20","45-64"
"12351",35001,"Bernalillo","New Mexico",2016,2018,"254.20",">= 65"
"12352",35001,"Bernalillo","New Mexico",2017,2019,"254.90",">= 65"
"12353",35001,"Bernalillo","New Mexico",2006,2008,"310.10",">= 65"
"12354",35001,"Bernalillo","New Mexico",2008,2010,"291.00",">= 65"
"12355",35001,"Bernalillo","New Mexico",2008,2010,"14.60","45-64"
"12356",35001,"Bernalillo","New Mexico",2011,2013,"12.70","45-64"
"12357",35001,"Bernalillo","New Mexico",2015,2017,"254.40",">= 65"
"12358",35001,"Bernalillo","New Mexico",2006,2008,"15.60","45-64"
"12359",35001,"Bernalillo","New Mexico",2016,2018,"14.90","45-64"
"12360",35001,"Bernalillo","New Mexico",2015,2017,"14.10","45-64"
"12361",35001,"Bernalillo","New Mexico",2005,2007,"17.50","45-64"
"12362",35001,"Bernalillo","New Mexico",2014,2016,"248.20",">= 65"
"12363",35001,"Bernalillo","New Mexico",2012,2014,"13.90","45-64"
"12364",35001,"Bernalillo","New Mexico",2011,2013,"227.90",">= 65"
"12365",35001,"Bernalillo","New Mexico",2005,2007,"301.80",">= 65"
"12366",35001,"Bernalillo","New Mexico",2012,2014,"227.90",">= 65"
"12367",35001,"Bernalillo","New Mexico",2017,2019,"15.00","45-64"
"12368",35001,"Bernalillo","New Mexico",2013,2015,"240.80",">= 65"
"12369",35001,"Bernalillo","New Mexico",2009,2011,"275.50",">= 65"
"12370",35001,"Bernalillo","New Mexico",2013,2015,"15.10","45-64"
"12371",35001,"Bernalillo","New Mexico",2010,2012,"258.00",">= 65"
"12372",35001,"Bernalillo","New Mexico",2007,2009,"14.90","45-64"
"12373",35001,"Bernalillo","New Mexico",2014,2016,"15.10","45-64"
"12374",35001,"Bernalillo","New Mexico",2007,2009,"294.60",">= 65"
"12375",35001,"Bernalillo","New Mexico",2010,2012,"13.60","45-64"
"12376",35001,"Bernalillo","New Mexico",2009,2011,"14.20","45-64"
"12377",35013,"Doña Ana","New Mexico",2007,2009,"241.90",">= 65"
"12378",35013,"Doña Ana","New Mexico",2005,2007,"25.70","45-64"
"12379",35013,"Doña Ana","New Mexico",2005,2007,"270.60",">= 65"
"12380",35013,"Doña Ana","New Mexico",2007,2009,"24.90","45-64"
"12381",35013,"Doña Ana","New Mexico",2011,2013,"226.80",">= 65"
"12382",35013,"Doña Ana","New Mexico",2015,2017,"19.10","45-64"
"12383",35013,"Doña Ana","New Mexico",2009,2011,"240.80",">= 65"
"12384",35013,"Doña Ana","New Mexico",2008,2010,"23.80","45-64"
"12385",35013,"Doña Ana","New Mexico",2006,2008,"24.60","45-64"
"12386",35013,"Doña Ana","New Mexico",2012,2014,"225.70",">= 65"
"12387",35013,"Doña Ana","New Mexico",2016,2018,"17.70","45-64"
"12388",35013,"Doña Ana","New Mexico",2010,2012,"241.90",">= 65"
"12389",35013,"Doña Ana","New Mexico",2011,2013,"23.10","45-64"
"12390",35013,"Doña Ana","New Mexico",2013,2015,"18.20","45-64"
"12391",35013,"Doña Ana","New Mexico",2006,2008,"252.10",">= 65"
"12392",35013,"Doña Ana","New Mexico",2015,2017,"218.80",">= 65"
"12393",35013,"Doña Ana","New Mexico",2017,2019,"246.90",">= 65"
"12394",35013,"Doña Ana","New Mexico",2013,2015,"224.40",">= 65"
"12395",35013,"Doña Ana","New Mexico",2009,2011,"24.00","45-64"
"12396",35013,"Doña Ana","New Mexico",2016,2018,"234.60",">= 65"
"12397",35013,"Doña Ana","New Mexico",2017,2019,"17.30","45-64"
"12398",35013,"Doña Ana","New Mexico",2014,2016,"18.90","45-64"
"12399",35013,"Doña Ana","New Mexico",2008,2010,"259.10",">= 65"
"12400",35013,"Doña Ana","New Mexico",2010,2012,"23.20","45-64"
"12401",35013,"Doña Ana","New Mexico",2014,2016,"210.80",">= 65"
"12402",35013,"Doña Ana","New Mexico",2012,2014,"19.50","45-64"
"12403",35013,"Doña Ana","New Mexico",2007,2009,"241.90",">= 65"
"12404",35013,"Doña Ana","New Mexico",2005,2007,"25.70","45-64"
"12405",35013,"Doña Ana","New Mexico",2005,2007,"270.60",">= 65"
"12406",35013,"Doña Ana","New Mexico",2007,2009,"24.90","45-64"
"12407",35013,"Doña Ana","New Mexico",2011,2013,"226.80",">= 65"
"12408",35013,"Doña Ana","New Mexico",2015,2017,"19.10","45-64"
"12409",35013,"Doña Ana","New Mexico",2009,2011,"240.80",">= 65"
"12410",35013,"Doña Ana","New Mexico",2008,2010,"23.80","45-64"
"12411",35013,"Doña Ana","New Mexico",2006,2008,"24.60","45-64"
"12412",35013,"Doña Ana","New Mexico",2012,2014,"225.70",">= 65"
"12413",35013,"Doña Ana","New Mexico",2016,2018,"17.70","45-64"
"12414",35013,"Doña Ana","New Mexico",2010,2012,"241.90",">= 65"
"12415",35013,"Doña Ana","New Mexico",2011,2013,"23.10","45-64"
"12416",35013,"Doña Ana","New Mexico",2013,2015,"18.20","45-64"
"12417",35013,"Doña Ana","New Mexico",2006,2008,"252.10",">= 65"
"12418",35013,"Doña Ana","New Mexico",2015,2017,"218.80",">= 65"
"12419",35013,"Doña Ana","New Mexico",2017,2019,"246.90",">= 65"
"12420",35013,"Doña Ana","New Mexico",2013,2015,"224.40",">= 65"
"12421",35013,"Doña Ana","New Mexico",2009,2011,"24.00","45-64"
"12422",35013,"Doña Ana","New Mexico",2016,2018,"234.60",">= 65"
"12423",35013,"Doña Ana","New Mexico",2017,2019,"17.30","45-64"
"12424",35013,"Doña Ana","New Mexico",2014,2016,"18.90","45-64"
"12425",35013,"Doña Ana","New Mexico",2008,2010,"259.10",">= 65"
"12426",35013,"Doña Ana","New Mexico",2010,2012,"23.20","45-64"
"12427",35013,"Doña Ana","New Mexico",2014,2016,"210.80",">= 65"
"12428",35013,"Doña Ana","New Mexico",2012,2014,"19.50","45-64"
"12429",35045,"San Juan","New Mexico",2005,2007,"302.80",">= 65"
"12430",35045,"San Juan","New Mexico",2009,2011,"167.40",">= 65"
"12431",35045,"San Juan","New Mexico",2009,2011,"12.90","45-64"
"12432",35045,"San Juan","New Mexico",2015,2017,"13.70","45-64"
"12433",35045,"San Juan","New Mexico",2008,2010,"182.70",">= 65"
"12434",35045,"San Juan","New Mexico",2017,2019,"258.20",">= 65"
"12435",35045,"San Juan","New Mexico",2010,2012,"9.80","45-64"
"12436",35045,"San Juan","New Mexico",2016,2018,"258.30",">= 65"
"12437",35045,"San Juan","New Mexico",2007,2009,"11.30","45-64"
"12438",35045,"San Juan","New Mexico",2006,2008,"10.50","45-64"
"12439",35045,"San Juan","New Mexico",2008,2010,"12.40","45-64"
"12440",35045,"San Juan","New Mexico",2017,2019,"18.30","45-64"
"12441",35045,"San Juan","New Mexico",2007,2009,"231.00",">= 65"
"12442",35045,"San Juan","New Mexico",2013,2015,"201.40",">= 65"
"12443",35045,"San Juan","New Mexico",2010,2012,"169.30",">= 65"
"12444",35045,"San Juan","New Mexico",2011,2013,"154.70",">= 65"
"12445",35045,"San Juan","New Mexico",2014,2016,"235.80",">= 65"
"12446",35045,"San Juan","New Mexico",2016,2018,"20.90","45-64"
"12447",35045,"San Juan","New Mexico",2013,2015,"10.20","45-64"
"12448",35045,"San Juan","New Mexico",2012,2014,"10.30","45-64"
"12449",35045,"San Juan","New Mexico",2012,2014,"179.20",">= 65"
"12450",35045,"San Juan","New Mexico",2011,2013,"10.30","45-64"
"12451",35045,"San Juan","New Mexico",2006,2008,"265.40",">= 65"
"12452",35045,"San Juan","New Mexico",2014,2016,"13.30","45-64"
"12453",35045,"San Juan","New Mexico",2015,2017,"249.80",">= 65"
"12454",35045,"San Juan","New Mexico",2005,2007,"13.30","45-64"
"12455",35045,"San Juan","New Mexico",2005,2007,"302.80",">= 65"
"12456",35045,"San Juan","New Mexico",2009,2011,"167.40",">= 65"
"12457",35045,"San Juan","New Mexico",2009,2011,"12.90","45-64"
"12458",35045,"San Juan","New Mexico",2015,2017,"13.70","45-64"
"12459",35045,"San Juan","New Mexico",2008,2010,"182.70",">= 65"
"12460",35045,"San Juan","New Mexico",2017,2019,"258.20",">= 65"
"12461",35045,"San Juan","New Mexico",2010,2012,"9.80","45-64"
"12462",35045,"San Juan","New Mexico",2016,2018,"258.30",">= 65"
"12463",35045,"San Juan","New Mexico",2007,2009,"11.30","45-64"
"12464",35045,"San Juan","New Mexico",2006,2008,"10.50","45-64"
"12465",35045,"San Juan","New Mexico",2008,2010,"12.40","45-64"
"12466",35045,"San Juan","New Mexico",2017,2019,"18.30","45-64"
"12467",35045,"San Juan","New Mexico",2007,2009,"231.00",">= 65"
"12468",35045,"San Juan","New Mexico",2013,2015,"201.40",">= 65"
"12469",35045,"San Juan","New Mexico",2010,2012,"169.30",">= 65"
"12470",35045,"San Juan","New Mexico",2011,2013,"154.70",">= 65"
"12471",35045,"San Juan","New Mexico",2014,2016,"235.80",">= 65"
"12472",35045,"San Juan","New Mexico",2016,2018,"20.90","45-64"
"12473",35045,"San Juan","New Mexico",2013,2015,"10.20","45-64"
"12474",35045,"San Juan","New Mexico",2012,2014,"10.30","45-64"
"12475",35045,"San Juan","New Mexico",2012,2014,"179.20",">= 65"
"12476",35045,"San Juan","New Mexico",2011,2013,"10.30","45-64"
"12477",35045,"San Juan","New Mexico",2006,2008,"265.40",">= 65"
"12478",35045,"San Juan","New Mexico",2014,2016,"13.30","45-64"
"12479",35045,"San Juan","New Mexico",2015,2017,"249.80",">= 65"
"12480",35045,"San Juan","New Mexico",2005,2007,"13.30","45-64"
"12481",35049,"Santa Fe","New Mexico",2005,2007,"16.00","45-64"
"12482",35049,"Santa Fe","New Mexico",2007,2009,"12.60","45-64"
"12483",35049,"Santa Fe","New Mexico",2009,2011,"223.70",">= 65"
"12484",35049,"Santa Fe","New Mexico",2008,2010,"9.70","45-64"
"12485",35049,"Santa Fe","New Mexico",2006,2008,"14.70","45-64"
"12486",35049,"Santa Fe","New Mexico",2011,2013,"188.10",">= 65"
"12487",35049,"Santa Fe","New Mexico",2009,2011,"8.20","45-64"
"12488",35049,"Santa Fe","New Mexico",2014,2016,"245.80",">= 65"
"12489",35049,"Santa Fe","New Mexico",2015,2017,"12.90","45-64"
"12490",35049,"Santa Fe","New Mexico",2006,2008,"200.00",">= 65"
"12491",35049,"Santa Fe","New Mexico",2011,2013,"9.60","45-64"
"12492",35049,"Santa Fe","New Mexico",2005,2007,"202.50",">= 65"
"12493",35049,"Santa Fe","New Mexico",2010,2012,"9.70","45-64"
"12494",35049,"Santa Fe","New Mexico",2012,2014,"12.30","45-64"
"12495",35049,"Santa Fe","New Mexico",2015,2017,"235.90",">= 65"
"12496",35049,"Santa Fe","New Mexico",2007,2009,"218.40",">= 65"
"12497",35049,"Santa Fe","New Mexico",2016,2018,"189.30",">= 65"
"12498",35049,"Santa Fe","New Mexico",2016,2018,"15.00","45-64"
"12499",35049,"Santa Fe","New Mexico",2013,2015,"230.80",">= 65"
"12500",35049,"Santa Fe","New Mexico",2013,2015,"12.40","45-64"
"12501",35049,"Santa Fe","New Mexico",2017,2019,"12.30","45-64"
"12502",35049,"Santa Fe","New Mexico",2014,2016,"13.40","45-64"
"12503",35049,"Santa Fe","New Mexico",2012,2014,"192.50",">= 65"
"12504",35049,"Santa Fe","New Mexico",2008,2010,"203.20",">= 65"
"12505",35049,"Santa Fe","New Mexico",2017,2019,"173.10",">= 65"
"12506",35049,"Santa Fe","New Mexico",2010,2012,"194.10",">= 65"
"12507",35049,"Santa Fe","New Mexico",2005,2007,"16.00","45-64"
"12508",35049,"Santa Fe","New Mexico",2007,2009,"12.60","45-64"
"12509",35049,"Santa Fe","New Mexico",2009,2011,"223.70",">= 65"
"12510",35049,"Santa Fe","New Mexico",2008,2010,"9.70","45-64"
"12511",35049,"Santa Fe","New Mexico",2006,2008,"14.70","45-64"
"12512",35049,"Santa Fe","New Mexico",2011,2013,"188.10",">= 65"
"12513",35049,"Santa Fe","New Mexico",2009,2011,"8.20","45-64"
"12514",35049,"Santa Fe","New Mexico",2014,2016,"245.80",">= 65"
"12515",35049,"Santa Fe","New Mexico",2015,2017,"12.90","45-64"
"12516",35049,"Santa Fe","New Mexico",2006,2008,"200.00",">= 65"
"12517",35049,"Santa Fe","New Mexico",2011,2013,"9.60","45-64"
"12518",35049,"Santa Fe","New Mexico",2005,2007,"202.50",">= 65"
"12519",35049,"Santa Fe","New Mexico",2010,2012,"9.70","45-64"
"12520",35049,"Santa Fe","New Mexico",2012,2014,"12.30","45-64"
"12521",35049,"Santa Fe","New Mexico",2015,2017,"235.90",">= 65"
"12522",35049,"Santa Fe","New Mexico",2007,2009,"218.40",">= 65"
"12523",35049,"Santa Fe","New Mexico",2016,2018,"189.30",">= 65"
"12524",35049,"Santa Fe","New Mexico",2016,2018,"15.00","45-64"
"12525",35049,"Santa Fe","New Mexico",2013,2015,"230.80",">= 65"
"12526",35049,"Santa Fe","New Mexico",2013,2015,"12.40","45-64"
"12527",35049,"Santa Fe","New Mexico",2017,2019,"12.30","45-64"
"12528",35049,"Santa Fe","New Mexico",2014,2016,"13.40","45-64"
"12529",35049,"Santa Fe","New Mexico",2012,2014,"192.50",">= 65"
"12530",35049,"Santa Fe","New Mexico",2008,2010,"203.20",">= 65"
"12531",35049,"Santa Fe","New Mexico",2017,2019,"173.10",">= 65"
"12532",35049,"Santa Fe","New Mexico",2010,2012,"194.10",">= 65"
"12533",35061,"Valencia","New Mexico",2012,2014,"289.10",">= 65"
"12534",35061,"Valencia","New Mexico",2009,2011,"13.10","45-64"
"12535",35061,"Valencia","New Mexico",2006,2008,"308.50",">= 65"
"12536",35061,"Valencia","New Mexico",2010,2012,"259.80",">= 65"
"12537",35061,"Valencia","New Mexico",2010,2012,"13.70","45-64"
"12538",35061,"Valencia","New Mexico",2013,2015,"16.50","45-64"
"12539",35061,"Valencia","New Mexico",2014,2016,"16.40","45-64"
"12540",35061,"Valencia","New Mexico",2011,2013,"14.00","45-64"
"12541",35061,"Valencia","New Mexico",2007,2009,"15.90","45-64"
"12542",35061,"Valencia","New Mexico",2014,2016,"254.70",">= 65"
"12543",35061,"Valencia","New Mexico",2017,2019,"250.00",">= 65"
"12544",35061,"Valencia","New Mexico",2015,2017,"247.10",">= 65"
"12545",35061,"Valencia","New Mexico",2012,2014,"15.60","45-64"
"12546",35061,"Valencia","New Mexico",2011,2013,"243.90",">= 65"
"12547",35061,"Valencia","New Mexico",2005,2007,"300.30",">= 65"
"12548",35061,"Valencia","New Mexico",2016,2018,"16.20","45-64"
"12549",35061,"Valencia","New Mexico",2006,2008,"16.40","45-64"
"12550",35061,"Valencia","New Mexico",2008,2010,"286.20",">= 65"
"12551",35061,"Valencia","New Mexico",2017,2019,"16.50","45-64"
"12552",35061,"Valencia","New Mexico",2008,2010,"15.70","45-64"
"12553",35061,"Valencia","New Mexico",2005,2007,"18.30","45-64"
"12554",35061,"Valencia","New Mexico",2015,2017,"15.50","45-64"
"12555",35061,"Valencia","New Mexico",2016,2018,"244.90",">= 65"
"12556",35061,"Valencia","New Mexico",2009,2011,"267.20",">= 65"
"12557",35061,"Valencia","New Mexico",2007,2009,"288.70",">= 65"
"12558",35061,"Valencia","New Mexico",2013,2015,"270.00",">= 65"
"12559",35061,"Valencia","New Mexico",2012,2014,"289.10",">= 65"
"12560",35061,"Valencia","New Mexico",2009,2011,"13.10","45-64"
"12561",35061,"Valencia","New Mexico",2006,2008,"308.50",">= 65"
"12562",35061,"Valencia","New Mexico",2010,2012,"259.80",">= 65"
"12563",35061,"Valencia","New Mexico",2010,2012,"13.70","45-64"
"12564",35061,"Valencia","New Mexico",2013,2015,"16.50","45-64"
"12565",35061,"Valencia","New Mexico",2014,2016,"16.40","45-64"
"12566",35061,"Valencia","New Mexico",2011,2013,"14.00","45-64"
"12567",35061,"Valencia","New Mexico",2007,2009,"15.90","45-64"
"12568",35061,"Valencia","New Mexico",2014,2016,"254.70",">= 65"
"12569",35061,"Valencia","New Mexico",2017,2019,"250.00",">= 65"
"12570",35061,"Valencia","New Mexico",2015,2017,"247.10",">= 65"
"12571",35061,"Valencia","New Mexico",2012,2014,"15.60","45-64"
"12572",35061,"Valencia","New Mexico",2011,2013,"243.90",">= 65"
"12573",35061,"Valencia","New Mexico",2005,2007,"300.30",">= 65"
"12574",35061,"Valencia","New Mexico",2016,2018,"16.20","45-64"
"12575",35061,"Valencia","New Mexico",2006,2008,"16.40","45-64"
"12576",35061,"Valencia","New Mexico",2008,2010,"286.20",">= 65"
"12577",35061,"Valencia","New Mexico",2017,2019,"16.50","45-64"
"12578",35061,"Valencia","New Mexico",2008,2010,"15.70","45-64"
"12579",35061,"Valencia","New Mexico",2005,2007,"18.30","45-64"
"12580",35061,"Valencia","New Mexico",2015,2017,"15.50","45-64"
"12581",35061,"Valencia","New Mexico",2016,2018,"244.90",">= 65"
"12582",35061,"Valencia","New Mexico",2009,2011,"267.20",">= 65"
"12583",35061,"Valencia","New Mexico",2007,2009,"288.70",">= 65"
"12584",35061,"Valencia","New Mexico",2013,2015,"270.00",">= 65"
"12585",36001,"Albany","New York",2007,2009,"223.00",">= 65"
"12586",36001,"Albany","New York",2015,2017,"12.80","45-64"
"12587",36001,"Albany","New York",2014,2016,"198.10",">= 65"
"12588",36001,"Albany","New York",2016,2018,"13.70","45-64"
"12589",36001,"Albany","New York",2013,2015,"13.20","45-64"
"12590",36001,"Albany","New York",2014,2016,"12.30","45-64"
"12591",36001,"Albany","New York",2017,2019,"168.00",">= 65"
"12592",36001,"Albany","New York",2005,2007,"16.40","45-64"
"12593",36001,"Albany","New York",2007,2009,"14.60","45-64"
"12594",36001,"Albany","New York",2012,2014,"13.40","45-64"
"12595",36001,"Albany","New York",2017,2019,"15.70","45-64"
"12596",36001,"Albany","New York",2009,2011,"15.10","45-64"
"12597",36001,"Albany","New York",2009,2011,"220.10",">= 65"
"12598",36001,"Albany","New York",2012,2014,"181.20",">= 65"
"12599",36001,"Albany","New York",2008,2010,"15.70","45-64"
"12600",36001,"Albany","New York",2006,2008,"235.40",">= 65"
"12601",36001,"Albany","New York",2016,2018,"199.20",">= 65"
"12602",36001,"Albany","New York",2011,2013,"13.00","45-64"
"12603",36001,"Albany","New York",2011,2013,"201.00",">= 65"
"12604",36001,"Albany","New York",2005,2007,"245.00",">= 65"
"12605",36001,"Albany","New York",2008,2010,"223.10",">= 65"
"12606",36001,"Albany","New York",2015,2017,"198.00",">= 65"
"12607",36001,"Albany","New York",2013,2015,"184.30",">= 65"
"12608",36001,"Albany","New York",2006,2008,"14.80","45-64"
"12609",36001,"Albany","New York",2010,2012,"217.30",">= 65"
"12610",36001,"Albany","New York",2010,2012,"13.40","45-64"
"12611",36001,"Albany","New York",2007,2009,"223.00",">= 65"
"12612",36001,"Albany","New York",2015,2017,"12.80","45-64"
"12613",36001,"Albany","New York",2014,2016,"198.10",">= 65"
"12614",36001,"Albany","New York",2016,2018,"13.70","45-64"
"12615",36001,"Albany","New York",2013,2015,"13.20","45-64"
"12616",36001,"Albany","New York",2014,2016,"12.30","45-64"
"12617",36001,"Albany","New York",2017,2019,"168.00",">= 65"
"12618",36001,"Albany","New York",2005,2007,"16.40","45-64"
"12619",36001,"Albany","New York",2007,2009,"14.60","45-64"
"12620",36001,"Albany","New York",2012,2014,"13.40","45-64"
"12621",36001,"Albany","New York",2017,2019,"15.70","45-64"
"12622",36001,"Albany","New York",2009,2011,"15.10","45-64"
"12623",36001,"Albany","New York",2009,2011,"220.10",">= 65"
"12624",36001,"Albany","New York",2012,2014,"181.20",">= 65"
"12625",36001,"Albany","New York",2008,2010,"15.70","45-64"
"12626",36001,"Albany","New York",2006,2008,"235.40",">= 65"
"12627",36001,"Albany","New York",2016,2018,"199.20",">= 65"
"12628",36001,"Albany","New York",2011,2013,"13.00","45-64"
"12629",36001,"Albany","New York",2011,2013,"201.00",">= 65"
"12630",36001,"Albany","New York",2005,2007,"245.00",">= 65"
"12631",36001,"Albany","New York",2008,2010,"223.10",">= 65"
"12632",36001,"Albany","New York",2015,2017,"198.00",">= 65"
"12633",36001,"Albany","New York",2013,2015,"184.30",">= 65"
"12634",36001,"Albany","New York",2006,2008,"14.80","45-64"
"12635",36001,"Albany","New York",2010,2012,"217.30",">= 65"
"12636",36001,"Albany","New York",2010,2012,"13.40","45-64"
"12637",36007,"Broome","New York",2014,2016,"199.40",">= 65"
"12638",36007,"Broome","New York",2008,2010,"15.70","45-64"
"12639",36007,"Broome","New York",2007,2009,"15.50","45-64"
"12640",36007,"Broome","New York",2009,2011,"15.70","45-64"
"12641",36007,"Broome","New York",2010,2012,"13.10","45-64"
"12642",36007,"Broome","New York",2010,2012,"256.10",">= 65"
"12643",36007,"Broome","New York",2015,2017,"181.00",">= 65"
"12644",36007,"Broome","New York",2007,2009,"276.90",">= 65"
"12645",36007,"Broome","New York",2012,2014,"10.40","45-64"
"12646",36007,"Broome","New York",2006,2008,"266.30",">= 65"
"12647",36007,"Broome","New York",2005,2007,"263.80",">= 65"
"12648",36007,"Broome","New York",2008,2010,"282.70",">= 65"
"12649",36007,"Broome","New York",2016,2018,"190.20",">= 65"
"12650",36007,"Broome","New York",2009,2011,"281.70",">= 65"
"12651",36007,"Broome","New York",2006,2008,"16.40","45-64"
"12652",36007,"Broome","New York",2011,2013,"254.00",">= 65"
"12653",36007,"Broome","New York",2005,2007,"16.60","45-64"
"12654",36007,"Broome","New York",2013,2015,"226.60",">= 65"
"12655",36007,"Broome","New York",2013,2015,"12.10","45-64"
"12656",36007,"Broome","New York",2011,2013,"7.70","45-64"
"12657",36007,"Broome","New York",2014,2016,"14.30","45-64"
"12658",36007,"Broome","New York",2017,2019,"18.70","45-64"
"12659",36007,"Broome","New York",2012,2014,"230.00",">= 65"
"12660",36007,"Broome","New York",2016,2018,"15.40","45-64"
"12661",36007,"Broome","New York",2015,2017,"15.00","45-64"
"12662",36007,"Broome","New York",2017,2019,"196.70",">= 65"
"12663",36007,"Broome","New York",2014,2016,"199.40",">= 65"
"12664",36007,"Broome","New York",2008,2010,"15.70","45-64"
"12665",36007,"Broome","New York",2007,2009,"15.50","45-64"
"12666",36007,"Broome","New York",2009,2011,"15.70","45-64"
"12667",36007,"Broome","New York",2010,2012,"13.10","45-64"
"12668",36007,"Broome","New York",2010,2012,"256.10",">= 65"
"12669",36007,"Broome","New York",2015,2017,"181.00",">= 65"
"12670",36007,"Broome","New York",2007,2009,"276.90",">= 65"
"12671",36007,"Broome","New York",2012,2014,"10.40","45-64"
"12672",36007,"Broome","New York",2006,2008,"266.30",">= 65"
"12673",36007,"Broome","New York",2005,2007,"263.80",">= 65"
"12674",36007,"Broome","New York",2008,2010,"282.70",">= 65"
"12675",36007,"Broome","New York",2016,2018,"190.20",">= 65"
"12676",36007,"Broome","New York",2009,2011,"281.70",">= 65"
