"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Jan., 2010"	"2010/01"	43	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Feb., 2010"	"2010/02"	32	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Mar., 2010"	"2010/03"	30	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Apr., 2010"	"2010/04"	10	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"May, 2010"	"2010/05"	22	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Jun., 2010"	"2010/06"	25	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Jul., 2010"	"2010/07"	16	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Aug., 2010"	"2010/08"	24	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Sep., 2010"	"2010/09"	21	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Oct., 2010"	"2010/10"	23	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Nov., 2010"	"2010/11"	32	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Dec., 2010"	"2010/12"	21	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Jan., 2011"	"2011/01"	19	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Feb., 2011"	"2011/02"	21	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Mar., 2011"	"2011/03"	20	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Apr., 2011"	"2011/04"	27	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"May, 2011"	"2011/05"	21	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Jun., 2011"	"2011/06"	26	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Jul., 2011"	"2011/07"	35	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Aug., 2011"	"2011/08"	20	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Sep., 2011"	"2011/09"	23	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Oct., 2011"	"2011/10"	25	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Nov., 2011"	"2011/11"	27	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Dec., 2011"	"2011/12"	22	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Jan., 2012"	"2012/01"	19	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Feb., 2012"	"2012/02"	27	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Mar., 2012"	"2012/03"	26	Not Applicable	Not Applicable
	"Allen County, OH"	"39003"	"75-84 years"	"75-84"	"Apr., 2012"	"2012/04"	23	Not Applicable	Not Applicable
