"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"May, 2014"	"2014/05"	16	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Jun., 2014"	"2014/06"	10	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Jul., 2014"	"2014/07"	13	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Aug., 2014"	"2014/08"	25	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Sep., 2014"	"2014/09"	20	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Oct., 2014"	"2014/10"	17	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Nov., 2014"	"2014/11"	12	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Dec., 2014"	"2014/12"	29	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Jan., 2015"	"2015/01"	23	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Feb., 2015"	"2015/02"	21	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Mar., 2015"	"2015/03"	20	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Apr., 2015"	"2015/04"	14	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"May, 2015"	"2015/05"	23	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Jun., 2015"	"2015/06"	13	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Jul., 2015"	"2015/07"	10	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Aug., 2015"	"2015/08"	22	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Sep., 2015"	"2015/09"	16	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Oct., 2015"	"2015/10"	23	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Nov., 2015"	"2015/11"	11	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"75-84 years"	"75-84"	"Dec., 2015"	"2015/12"	16	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Jan., 2013"	"2013/01"	19	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Feb., 2013"	"2013/02"	24	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Mar., 2013"	"2013/03"	29	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Apr., 2013"	"2013/04"	18	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"May, 2013"	"2013/05"	31	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Jun., 2013"	"2013/06"	19	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Jul., 2013"	"2013/07"	25	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Aug., 2013"	"2013/08"	19	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Sep., 2013"	"2013/09"	26	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Oct., 2013"	"2013/10"	21	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Nov., 2013"	"2013/11"	26	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Dec., 2013"	"2013/12"	17	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Jan., 2014"	"2014/01"	23	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Feb., 2014"	"2014/02"	33	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Mar., 2014"	"2014/03"	30	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Apr., 2014"	"2014/04"	20	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"May, 2014"	"2014/05"	33	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Jun., 2014"	"2014/06"	16	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Jul., 2014"	"2014/07"	31	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Aug., 2014"	"2014/08"	17	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Sep., 2014"	"2014/09"	30	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Oct., 2014"	"2014/10"	26	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Nov., 2014"	"2014/11"	25	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Dec., 2014"	"2014/12"	25	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Jan., 2015"	"2015/01"	29	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Feb., 2015"	"2015/02"	24	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Mar., 2015"	"2015/03"	27	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Apr., 2015"	"2015/04"	27	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"May, 2015"	"2015/05"	14	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Jun., 2015"	"2015/06"	19	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Jul., 2015"	"2015/07"	29	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Aug., 2015"	"2015/08"	24	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Sep., 2015"	"2015/09"	27	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Oct., 2015"	"2015/10"	18	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Nov., 2015"	"2015/11"	23	Not Applicable	Not Applicable
	"Anderson County, TN"	"47001"	"85+ years"	"85+"	"Dec., 2015"	"2015/12"	25	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"55-64 years"	"55-64"	"Aug., 2014"	"2014/08"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"65-74 years"	"65-74"	"Jan., 2013"	"2013/01"	11	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"65-74 years"	"65-74"	"May, 2013"	"2013/05"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"65-74 years"	"65-74"	"Jul., 2013"	"2013/07"	12	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"65-74 years"	"65-74"	"Dec., 2013"	"2013/12"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"65-74 years"	"65-74"	"Apr., 2014"	"2014/04"	14	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"65-74 years"	"65-74"	"Sep., 2015"	"2015/09"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Jan., 2013"	"2013/01"	12	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Feb., 2013"	"2013/02"	12	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Mar., 2013"	"2013/03"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Apr., 2013"	"2013/04"	11	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Aug., 2013"	"2013/08"	13	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Jan., 2014"	"2014/01"	12	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Feb., 2014"	"2014/02"	17	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Mar., 2014"	"2014/03"	16	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Apr., 2014"	"2014/04"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"May, 2014"	"2014/05"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Sep., 2014"	"2014/09"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Dec., 2014"	"2014/12"	11	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Feb., 2015"	"2015/02"	12	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Apr., 2015"	"2015/04"	11	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"May, 2015"	"2015/05"	13	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Jun., 2015"	"2015/06"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Nov., 2015"	"2015/11"	12	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"75-84 years"	"75-84"	"Dec., 2015"	"2015/12"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Jan., 2013"	"2013/01"	16	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Feb., 2013"	"2013/02"	11	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Apr., 2013"	"2013/04"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Jul., 2013"	"2013/07"	14	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Aug., 2013"	"2013/08"	11	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Sep., 2013"	"2013/09"	11	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Jan., 2014"	"2014/01"	15	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Apr., 2014"	"2014/04"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"May, 2014"	"2014/05"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Jul., 2014"	"2014/07"	20	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Aug., 2014"	"2014/08"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Sep., 2014"	"2014/09"	12	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Oct., 2014"	"2014/10"	13	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Dec., 2014"	"2014/12"	11	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Jan., 2015"	"2015/01"	11	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Feb., 2015"	"2015/02"	18	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Mar., 2015"	"2015/03"	12	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"May, 2015"	"2015/05"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Jul., 2015"	"2015/07"	12	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Oct., 2015"	"2015/10"	10	Not Applicable	Not Applicable
	"Bedford County, TN"	"47003"	"85+ years"	"85+"	"Dec., 2015"	"2015/12"	11	Not Applicable	Not Applicable
	"Benton County, TN"	"47005"	"65-74 years"	"65-74"	"Jul., 2014"	"2014/07"	10	Not Applicable	Not Applicable
	"Benton County, TN"	"47005"	"85+ years"	"85+"	"Dec., 2013"	"2013/12"	10	Not Applicable	Not Applicable
	"Benton County, TN"	"47005"	"85+ years"	"85+"	"Mar., 2014"	"2014/03"	12	Not Applicable	Not Applicable
	"Benton County, TN"	"47005"	"85+ years"	"85+"	"Jul., 2015"	"2015/07"	10	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Jan., 2013"	"2013/01"	17	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Mar., 2013"	"2013/03"	18	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Apr., 2013"	"2013/04"	10	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"May, 2013"	"2013/05"	12	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Jun., 2013"	"2013/06"	12	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Aug., 2013"	"2013/08"	18	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Oct., 2013"	"2013/10"	13	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Nov., 2013"	"2013/11"	16	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Dec., 2013"	"2013/12"	17	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Jan., 2014"	"2014/01"	26	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Feb., 2014"	"2014/02"	22	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Mar., 2014"	"2014/03"	25	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Apr., 2014"	"2014/04"	15	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Jun., 2014"	"2014/06"	13	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Jul., 2014"	"2014/07"	19	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Aug., 2014"	"2014/08"	13	Not Applicable	Not Applicable
	"Blount County, TN"	"47009"	"55-64 years"	"55-64"	"Sep., 2014"	"2014/09"	15	Not Applicable	Not Applicable
