"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Oct., 2012"	"2012/10"	16	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Nov., 2012"	"2012/11"	11	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"65-74 years"	"65-74"	"Dec., 2012"	"2012/12"	10	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Jan., 2010"	"2010/01"	26	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Feb., 2010"	"2010/02"	18	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Mar., 2010"	"2010/03"	26	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Apr., 2010"	"2010/04"	22	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"May, 2010"	"2010/05"	29	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Jun., 2010"	"2010/06"	20	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Jul., 2010"	"2010/07"	27	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Aug., 2010"	"2010/08"	20	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Sep., 2010"	"2010/09"	28	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Oct., 2010"	"2010/10"	23	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Nov., 2010"	"2010/11"	24	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Dec., 2010"	"2010/12"	28	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Jan., 2011"	"2011/01"	28	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Feb., 2011"	"2011/02"	28	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Mar., 2011"	"2011/03"	23	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Apr., 2011"	"2011/04"	21	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"May, 2011"	"2011/05"	19	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Jun., 2011"	"2011/06"	15	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Jul., 2011"	"2011/07"	18	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Aug., 2011"	"2011/08"	18	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Sep., 2011"	"2011/09"	26	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Oct., 2011"	"2011/10"	25	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Nov., 2011"	"2011/11"	27	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Dec., 2011"	"2011/12"	32	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Jan., 2012"	"2012/01"	30	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Feb., 2012"	"2012/02"	22	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Mar., 2012"	"2012/03"	30	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Apr., 2012"	"2012/04"	25	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"May, 2012"	"2012/05"	17	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Jun., 2012"	"2012/06"	22	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Jul., 2012"	"2012/07"	24	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Aug., 2012"	"2012/08"	31	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Sep., 2012"	"2012/09"	21	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Oct., 2012"	"2012/10"	24	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Nov., 2012"	"2012/11"	20	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"75-84 years"	"75-84"	"Dec., 2012"	"2012/12"	24	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Jan., 2010"	"2010/01"	22	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Feb., 2010"	"2010/02"	37	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Mar., 2010"	"2010/03"	44	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Apr., 2010"	"2010/04"	39	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"May, 2010"	"2010/05"	34	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Jun., 2010"	"2010/06"	38	Not Applicable	Not Applicable
	"Black Hawk County, IA"	"19013"	"85+ years"	"85+"	"Jul., 2010"	"2010/07"	27	Not Applicable	Not Applicable
