"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Apr., 2014"	"2014/04"	37	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"May, 2014"	"2014/05"	27	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Jun., 2014"	"2014/06"	40	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Jul., 2014"	"2014/07"	32	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Aug., 2014"	"2014/08"	40	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Sep., 2014"	"2014/09"	41	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Oct., 2014"	"2014/10"	46	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Nov., 2014"	"2014/11"	53	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Dec., 2014"	"2014/12"	41	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Jan., 2015"	"2015/01"	45	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Feb., 2015"	"2015/02"	42	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Mar., 2015"	"2015/03"	51	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Apr., 2015"	"2015/04"	53	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"May, 2015"	"2015/05"	43	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Jun., 2015"	"2015/06"	36	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Jul., 2015"	"2015/07"	31	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Aug., 2015"	"2015/08"	39	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Sep., 2015"	"2015/09"	29	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Oct., 2015"	"2015/10"	45	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Nov., 2015"	"2015/11"	34	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"75-84 years"	"75-84"	"Dec., 2015"	"2015/12"	42	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Jan., 2013"	"2013/01"	39	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Feb., 2013"	"2013/02"	45	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Mar., 2013"	"2013/03"	48	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Apr., 2013"	"2013/04"	42	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"May, 2013"	"2013/05"	39	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Jun., 2013"	"2013/06"	32	Not Applicable	Not Applicable
	"Anoka County, MN"	"27003"	"85+ years"	"85+"	"Jul., 2013"	"2013/07"	34	Not Applicable	Not Applicable
