"","county_fips","population","age_group","county","year"
"1","48441",13649,"55-64","Taylor County, Texas",2010
"2","48441",8916,"65-74","Taylor County, Texas",2010
"3","48441",6052,"75-84","Taylor County, Texas",2010
"4","48441",2386,"85+","Taylor County, Texas",2010
"5","41043",15781,"55-64","Linn County, Oregon",2010
"6","41043",9948,"65-74","Linn County, Oregon",2010
"7","41043",5583,"75-84","Linn County, Oregon",2010
"8","41043",2460,"85+","Linn County, Oregon",2010
"9","35001",79181,"55-64","Bernalillo County, New Mexico",2010
"10","35001",43975,"65-74","Bernalillo County, New Mexico",2010
"11","35001",26058,"75-84","Bernalillo County, New Mexico",2010
"12","35001",10981,"85+","Bernalillo County, New Mexico",2010
"13","22079",15764,"55-64","Rapides Parish, Louisiana",2010
"14","22079",10056,"65-74","Rapides Parish, Louisiana",2010
"15","22079",5839,"75-84","Rapides Parish, Louisiana",2010
"16","22079",2117,"85+","Rapides Parish, Louisiana",2010
"17","17119",32568,"55-64","Madison County, Illinois",2010
"18","17119",19759,"65-74","Madison County, Illinois",2010
"19","17119",13228,"75-84","Madison County, Illinois",2010
"20","17119",5441,"85+","Madison County, Illinois",2010
"21","48375",12147,"55-64","Potter County, Texas",2010
"22","48375",6795,"65-74","Potter County, Texas",2010
"23","48375",4387,"75-84","Potter County, Texas",2010
"24","48375",1960,"85+","Potter County, Texas",2010
"25","19169",8239,"55-64","Story County, Iowa",2010
"26","19169",4510,"65-74","Story County, Iowa",2010
"27","19169",2942,"75-84","Story County, Iowa",2010
"28","19169",1493,"85+","Story County, Iowa",2010
"29","02020",33028,"55-64","Anchorage Municipality, Alaska",2010
"30","02020",13309,"65-74","Anchorage Municipality, Alaska",2010
"31","02020",5868,"75-84","Anchorage Municipality, Alaska",2010
"32","02020",1962,"85+","Anchorage Municipality, Alaska",2010
"33","18095",16546,"55-64","Madison County, Indiana",2010
"34","18095",10722,"65-74","Madison County, Indiana",2010
"35","18095",6722,"75-84","Madison County, Indiana",2010
"36","18095",2790,"85+","Madison County, Indiana",2010
"37","06013",128758,"55-64","Contra Costa County, California",2010
"38","06013",70719,"65-74","Contra Costa County, California",2010
"39","06013",40347,"75-84","Contra Costa County, California",2010
"40","06013",19372,"85+","Contra Costa County, California",2010
"41","55087",19893,"55-64","Outagamie County, Wisconsin",2010
"42","55087",10873,"65-74","Outagamie County, Wisconsin",2010
"43","55087",6925,"75-84","Outagamie County, Wisconsin",2010
"44","55087",3036,"85+","Outagamie County, Wisconsin",2010
"45","06079",37116,"55-64","San Luis Obispo County, California",2010
"46","06079",21187,"65-74","San Luis Obispo County, California",2010
"47","06079",13531,"75-84","San Luis Obispo County, California",2010
"48","06079",6304,"85+","San Luis Obispo County, California",2010
"49","48453",94860,"55-64","Travis County, Texas",2010
"50","48453",42816,"65-74","Travis County, Texas",2010
"51","48453",22536,"75-84","Travis County, Texas",2010
"52","48453",9407,"85+","Travis County, Texas",2010
"53","04013",398309,"55-64","Maricopa County, Arizona",2010
"54","04013",255388,"65-74","Maricopa County, Arizona",2010
"55","04013",148199,"75-84","Maricopa County, Arizona",2010
"56","04013",59054,"85+","Maricopa County, Arizona",2010
"57","06029",77285,"55-64","Kern County, California",2010
"58","06029",43502,"65-74","Kern County, California",2010
"59","06029",23473,"75-84","Kern County, California",2010
"60","06029",8462,"85+","Kern County, California",2010
"61","23019",20296,"55-64","Penobscot County, Maine",2010
"62","23019",11696,"65-74","Penobscot County, Maine",2010
"63","23019",7638,"75-84","Penobscot County, Maine",2010
"64","23019",2919,"85+","Penobscot County, Maine",2010
"65","22033",49831,"55-64","East Baton Rouge Parish, Louisiana",2010
"66","22033",26485,"65-74","East Baton Rouge Parish, Louisiana",2010
"67","22033",15219,"75-84","East Baton Rouge Parish, Louisiana",2010
"68","22033",6326,"85+","East Baton Rouge Parish, Louisiana",2010
"69","26025",17608,"55-64","Calhoun County, Michigan",2010
"70","26025",10365,"65-74","Calhoun County, Michigan",2010
"71","26025",6798,"75-84","Calhoun County, Michigan",2010
"72","26025",2946,"85+","Calhoun County, Michigan",2010
"73","48245",28605,"55-64","Jefferson County, Texas",2010
"74","48245",16066,"65-74","Jefferson County, Texas",2010
"75","48245",11547,"75-84","Jefferson County, Texas",2010
"76","48245",4389,"85+","Jefferson County, Texas",2010
"77","53073",26164,"55-64","Whatcom County, Washington",2010
"78","53073",14668,"65-74","Whatcom County, Washington",2010
"79","53073",8229,"75-84","Whatcom County, Washington",2010
"80","53073",3743,"85+","Whatcom County, Washington",2010
"81","55105",18925,"55-64","Rock County, Wisconsin",2010
"82","55105",11466,"65-74","Rock County, Wisconsin",2010
"83","55105",7256,"75-84","Rock County, Wisconsin",2010
"84","55105",3037,"85+","Rock County, Wisconsin",2010
"85","41017",22321,"55-64","Deschutes County, Oregon",2010
"86","41017",13703,"65-74","Deschutes County, Oregon",2010
"87","41017",6877,"75-84","Deschutes County, Oregon",2010
"88","41017",2911,"85+","Deschutes County, Oregon",2010
"89","26021",20887,"55-64","Berrien County, Michigan",2010
"90","26021",13360,"65-74","Berrien County, Michigan",2010
"91","26021",8432,"75-84","Berrien County, Michigan",2010
"92","26021",3757,"85+","Berrien County, Michigan",2010
"93","30111",18736,"55-64","Yellowstone County, Montana",2010
"94","30111",10742,"65-74","Yellowstone County, Montana",2010
"95","30111",6884,"75-84","Yellowstone County, Montana",2010
"96","30111",3242,"85+","Yellowstone County, Montana",2010
"97","38015",9984,"55-64","Burleigh County, North Dakota",2010
"98","38015",5463,"65-74","Burleigh County, North Dakota",2010
"99","38015",3760,"75-84","Burleigh County, North Dakota",2010
"100","38015",1690,"85+","Burleigh County, North Dakota",2010
"101","17113",17418,"55-64","McLean County, Illinois",2010
"102","17113",9015,"65-74","McLean County, Illinois",2010
"103","17113",5666,"75-84","McLean County, Illinois",2010
"104","17113",2659,"85+","McLean County, Illinois",2010
"105","08013",35487,"55-64","Boulder County, Colorado",2010
"106","08013",16731,"65-74","Boulder County, Colorado",2010
"107","08013",8737,"75-84","Boulder County, Colorado",2010
"108","08013",4053,"85+","Boulder County, Colorado",2010
"109","53035",35346,"55-64","Kitsap County, Washington",2010
"110","53035",19152,"65-74","Kitsap County, Washington",2010
"111","53035",9634,"75-84","Kitsap County, Washington",2010
"112","53035",4510,"85+","Kitsap County, Washington",2010
"113","48061",37577,"55-64","Cameron County, Texas",2010
"114","48061",24645,"65-74","Cameron County, Texas",2010
"115","48061",15244,"75-84","Cameron County, Texas",2010
"116","48061",5002,"85+","Cameron County, Texas",2010
"117","50007",18563,"55-64","Chittenden County, Vermont",2010
"118","50007",9432,"65-74","Chittenden County, Vermont",2010
"119","50007",5662,"75-84","Chittenden County, Vermont",2010
"120","50007",2591,"85+","Chittenden County, Vermont",2010
"121","06111",93476,"55-64","Ventura County, California",2010
"122","06111",51396,"65-74","Ventura County, California",2010
"123","06111",30870,"75-84","Ventura County, California",2010
"124","06111",14043,"85+","Ventura County, California",2010
"125","32510",7605,"55-64","Carson City, Nevada",2010
"126","32510",4824,"65-74","Carson City, Nevada",2010
"127","32510",3021,"75-84","Carson City, Nevada",2010
"128","32510",1288,"85+","Carson City, Nevada",2010
"129","04021",42808,"55-64","Pinal County, Arizona",2010
"130","04021",33255,"65-74","Pinal County, Arizona",2010
"131","04021",15089,"75-84","Pinal County, Arizona",2010
"132","04021",3727,"85+","Pinal County, Arizona",2010
"133","56025",9574,"55-64","Natrona County, Wyoming",2010
"134","56025",4805,"65-74","Natrona County, Wyoming",2010
"135","56025",3302,"75-84","Natrona County, Wyoming",2010
"136","56025",1285,"85+","Natrona County, Wyoming",2010
"137","19113",24351,"55-64","Linn County, Iowa",2010
"138","19113",14370,"65-74","Linn County, Iowa",2010
"139","19113",8972,"75-84","Linn County, Iowa",2010
"140","19113",4146,"85+","Linn County, Iowa",2010
"141","17019",19485,"55-64","Champaign County, Illinois",2010
"142","17019",10280,"65-74","Champaign County, Illinois",2010
"143","17019",6806,"75-84","Champaign County, Illinois",2010
"144","17019",2980,"85+","Champaign County, Illinois",2010
"145","56021",11616,"55-64","Laramie County, Wyoming",2010
"146","56021",6441,"65-74","Laramie County, Wyoming",2010
"147","56021",3599,"75-84","Laramie County, Wyoming",2010
"148","56021",1465,"85+","Laramie County, Wyoming",2010
"149","17031",569326,"55-64","Cook County, Illinois",2010
"150","17031",324521,"65-74","Cook County, Illinois",2010
"151","17031",204431,"75-84","Cook County, Illinois",2010
"152","17031",91377,"85+","Cook County, Illinois",2010
"153","06007",28878,"55-64","Butte County, California",2010
"154","06007",17185,"65-74","Butte County, California",2010
"155","06007",10962,"75-84","Butte County, California",2010
"156","06007",5670,"85+","Butte County, California",2010
"157","16055",18310,"55-64","Kootenai County, Idaho",2010
"158","16055",11464,"65-74","Kootenai County, Idaho",2010
"159","16055",6191,"75-84","Kootenai County, Idaho",2010
"160","16055",2423,"85+","Kootenai County, Idaho",2010
"161","48041",13647,"55-64","Brazos County, Texas",2010
"162","48041",7755,"65-74","Brazos County, Texas",2010
"163","48041",4488,"75-84","Brazos County, Texas",2010
"164","48041",1816,"85+","Brazos County, Texas",2010
"165","08041",67574,"55-64","El Paso County, Colorado",2010
"166","08041",35374,"65-74","El Paso County, Colorado",2010
"167","08041",19474,"75-84","El Paso County, Colorado",2010
"168","08041",7203,"85+","El Paso County, Colorado",2010
"169","29019",16113,"55-64","Boone County, Missouri",2010
"170","29019",8113,"65-74","Boone County, Missouri",2010
"171","29019",4666,"75-84","Boone County, Missouri",2010
"172","29019",2293,"85+","Boone County, Missouri",2010
"173","48339",52697,"55-64","Montgomery County, Texas",2010
"174","48339",29169,"65-74","Montgomery County, Texas",2010
"175","48339",13699,"75-84","Montgomery County, Texas",2010
"176","48339",4536,"85+","Montgomery County, Texas",2010
"177","05045",11065,"55-64","Faulkner County, Arkansas",2010
"178","05045",6504,"65-74","Faulkner County, Arkansas",2010
"179","05045",3536,"75-84","Faulkner County, Arkansas",2010
"180","05045",1278,"85+","Faulkner County, Arkansas",2010
"181","48355",39732,"55-64","Nueces County, Texas",2010
"182","48355",22009,"65-74","Nueces County, Texas",2010
"183","48355",13668,"75-84","Nueces County, Texas",2010
"184","48355",5236,"85+","Nueces County, Texas",2010
"185","41003",10647,"55-64","Benton County, Oregon",2010
"186","41003",5384,"65-74","Benton County, Oregon",2010
"187","41003",3285,"75-84","Benton County, Oregon",2010
"188","41003",1611,"85+","Benton County, Oregon",2010
"189","48113",223730,"55-64","Dallas County, Texas",2010
"190","48113",116736,"65-74","Dallas County, Texas",2010
"191","48113",65429,"75-84","Dallas County, Texas",2010
"192","48113",25807,"85+","Dallas County, Texas",2010
"193","17183",10628,"55-64","Vermilion County, Illinois",2010
"194","17183",6952,"65-74","Vermilion County, Illinois",2010
"195","17183",4468,"75-84","Vermilion County, Illinois",2010
"196","17183",1882,"85+","Vermilion County, Illinois",2010
"197","19163",20858,"55-64","Scott County, Iowa",2010
"198","19163",11417,"65-74","Scott County, Iowa",2010
"199","19163",6853,"75-84","Scott County, Iowa",2010
"200","19163",3335,"85+","Scott County, Iowa",2010
"201","06113",20159,"55-64","Yolo County, California",2010
"202","06113",10570,"65-74","Yolo County, California",2010
"203","06113",6227,"75-84","Yolo County, California",2010
"204","06113",2974,"85+","Yolo County, California",2010
"205","17115",14910,"55-64","Macon County, Illinois",2010
"206","17115",9079,"65-74","Macon County, Illinois",2010
"207","17115",6222,"75-84","Macon County, Illinois",2010
"208","17115",2841,"85+","Macon County, Illinois",2010
"209","17037",9742,"55-64","DeKalb County, Illinois",2010
"210","17037",5395,"65-74","DeKalb County, Illinois",2010
"211","17037",3366,"75-84","DeKalb County, Illinois",2010
"212","17037",1576,"85+","DeKalb County, Illinois",2010
"213","48121",60428,"55-64","Denton County, Texas",2010
"214","48121",29152,"65-74","Denton County, Texas",2010
"215","48121",12350,"75-84","Denton County, Texas",2010
"216","48121",4541,"85+","Denton County, Texas",2010
"217","08031",61743,"55-64","Denver County, Colorado",2010
"218","08031",32153,"65-74","Denver County, Colorado",2010
"219","08031",20359,"75-84","Denver County, Colorado",2010
"220","08031",9620,"85+","Denver County, Colorado",2010
"221","19153",46974,"55-64","Polk County, Iowa",2010
"222","19153",24750,"65-74","Polk County, Iowa",2010
"223","19153",15081,"75-84","Polk County, Iowa",2010
"224","19153",6714,"85+","Polk County, Iowa",2010
"225","33017",14196,"55-64","Strafford County, New Hampshire",2010
"226","33017",7786,"65-74","Strafford County, New Hampshire",2010
"227","33017",4841,"75-84","Strafford County, New Hampshire",2010
"228","33017",2018,"85+","Strafford County, New Hampshire",2010
"229","19061",11435,"55-64","Dubuque County, Iowa",2010
"230","19061",7122,"65-74","Dubuque County, Iowa",2010
"231","19061",4933,"75-84","Dubuque County, Iowa",2010
"232","19061",2300,"85+","Dubuque County, Iowa",2010
"233","27137",28559,"55-64","St. Louis County, Minnesota",2010
"234","27137",15768,"65-74","St. Louis County, Minnesota",2010
"235","27137",10670,"75-84","St. Louis County, Minnesota",2010
"236","27137",5378,"85+","St. Louis County, Minnesota",2010
"237","55035",11483,"55-64","Eau Claire County, Wisconsin",2010
"238","55035",6222,"65-74","Eau Claire County, Wisconsin",2010
"239","55035",4172,"75-84","Eau Claire County, Wisconsin",2010
"240","55035",2041,"85+","Eau Claire County, Wisconsin",2010
"241","06025",16603,"55-64","Imperial County, California",2010
"242","06025",9791,"65-74","Imperial County, California",2010
"243","06025",6356,"75-84","Imperial County, California",2010
"244","06025",2005,"85+","Imperial County, California",2010
"245","18039",21905,"55-64","Elkhart County, Indiana",2010
"246","18039",12676,"65-74","Elkhart County, Indiana",2010
"247","18039",7759,"75-84","Elkhart County, Indiana",2010
"248","18039",3527,"85+","Elkhart County, Indiana",2010
"249","48141",74825,"55-64","El Paso County, Texas",2010
"250","48141",44235,"65-74","El Paso County, Texas",2010
"251","48141",28524,"75-84","El Paso County, Texas",2010
"252","48141",9464,"85+","El Paso County, Texas",2010
"253","41039",50074,"55-64","Lane County, Oregon",2010
"254","41039",28358,"65-74","Lane County, Oregon",2010
"255","41039",16497,"75-84","Lane County, Oregon",2010
"256","41039",7926,"85+","Lane County, Oregon",2010
"257","02090",10876,"55-64","Fairbanks North Star Borough, Alaska",2010
"258","02090",4170,"65-74","Fairbanks North Star Borough, Alaska",2010
"259","02090",1684,"75-84","Fairbanks North Star Borough, Alaska",2010
"260","02090",521,"85+","Fairbanks North Star Borough, Alaska",2010
"261","06095",51227,"55-64","Solano County, California",2010
"262","06095",25997,"65-74","Solano County, California",2010
"263","06095",14838,"75-84","Solano County, California",2010
"264","06095",6012,"85+","Solano County, California",2010
"265","38017",15409,"55-64","Cass County, North Dakota",2010
"266","38017",7174,"65-74","Cass County, North Dakota",2010
"267","38017",4974,"75-84","Cass County, North Dakota",2010
"268","38017",2402,"85+","Cass County, North Dakota",2010
"269","35045",14318,"55-64","San Juan County, New Mexico",2010
"270","35045",7910,"65-74","San Juan County, New Mexico",2010
"271","35045",4497,"75-84","San Juan County, New Mexico",2010
"272","35045",1676,"85+","San Juan County, New Mexico",2010
"273","05143",19225,"55-64","Washington County, Arkansas",2010
"274","05143",10923,"65-74","Washington County, Arkansas",2010
"275","05143",6214,"75-84","Washington County, Arkansas",2010
"276","05143",2504,"85+","Washington County, Arkansas",2010
"277","04005",15360,"55-64","Coconino County, Arizona",2010
"278","04005",7447,"65-74","Coconino County, Arizona",2010
"279","04005",3385,"75-84","Coconino County, Arizona",2010
"280","04005",1092,"85+","Coconino County, Arizona",2010
"281","55039",13088,"55-64","Fond du Lac County, Wisconsin",2010
"282","55039",7477,"65-74","Fond du Lac County, Wisconsin",2010
"283","55039",5198,"75-84","Fond du Lac County, Wisconsin",2010
"284","55039",2550,"85+","Fond du Lac County, Wisconsin",2010
"285","08069",36975,"55-64","Larimer County, Colorado",2010
"286","08069",19814,"65-74","Larimer County, Colorado",2010
"287","08069",10898,"75-84","Larimer County, Colorado",2010
"288","08069",4829,"85+","Larimer County, Colorado",2010
"289","05131",14620,"55-64","Sebastian County, Arkansas",2010
"290","05131",9090,"65-74","Sebastian County, Arkansas",2010
"291","05131",5193,"75-84","Sebastian County, Arkansas",2010
"292","05131",2235,"85+","Sebastian County, Arkansas",2010
"293","18003",40920,"55-64","Allen County, Indiana",2010
"294","18003",21896,"65-74","Allen County, Indiana",2010
"295","18003",13998,"75-84","Allen County, Indiana",2010
"296","18003",6243,"85+","Allen County, Indiana",2010
"297","06019",88854,"55-64","Fresno County, California",2010
"298","06019",49499,"65-74","Fresno County, California",2010
"299","06019",30304,"75-84","Fresno County, California",2010
"300","06019",13618,"85+","Fresno County, California",2010
"301","06085",185546,"55-64","Santa Clara County, California",2010
"302","06085",106521,"65-74","Santa Clara County, California",2010
"303","06085",62948,"75-84","Santa Clara County, California",2010
"304","06085",27475,"85+","Santa Clara County, California",2010
"305","38035",6959,"55-64","Grand Forks County, North Dakota",2010
"306","38035",3490,"65-74","Grand Forks County, North Dakota",2010
"307","38035",2284,"75-84","Grand Forks County, North Dakota",2010
"308","38035",1129,"85+","Grand Forks County, North Dakota",2010
"309","31079",6617,"55-64","Hall County, Nebraska",2010
"310","31079",3824,"65-74","Hall County, Nebraska",2010
"311","31079",2744,"75-84","Hall County, Nebraska",2010
"312","31079",1282,"85+","Hall County, Nebraska",2010
"313","08077",18921,"55-64","Mesa County, Colorado",2010
"314","08077",11453,"65-74","Mesa County, Colorado",2010
"315","08077",7274,"75-84","Mesa County, Colorado",2010
"316","08077",3145,"85+","Mesa County, Colorado",2010
"317","26081",65741,"55-64","Kent County, Michigan",2010
"318","26081",34078,"65-74","Kent County, Michigan",2010
"319","26081",22362,"75-84","Kent County, Michigan",2010
"320","26081",10664,"85+","Kent County, Michigan",2010
"321","41033",13447,"55-64","Josephine County, Oregon",2010
"322","41033",9895,"65-74","Josephine County, Oregon",2010
"323","41033",5879,"75-84","Josephine County, Oregon",2010
"324","41033",2664,"85+","Josephine County, Oregon",2010
"325","30013",10302,"55-64","Cascade County, Montana",2010
"326","30013",6688,"65-74","Cascade County, Montana",2010
"327","30013",4246,"75-84","Cascade County, Montana",2010
"328","30013",1756,"85+","Cascade County, Montana",2010
"329","08123",26781,"55-64","Weld County, Colorado",2010
"330","08123",14114,"65-74","Weld County, Colorado",2010
"331","08123",7267,"75-84","Weld County, Colorado",2010
"332","08123",2854,"85+","Weld County, Colorado",2010
"333","55009",28240,"55-64","Brown County, Wisconsin",2010
"334","55009",15035,"65-74","Brown County, Wisconsin",2010
"335","55009",9490,"75-84","Brown County, Wisconsin",2010
"336","55009",4264,"85+","Brown County, Wisconsin",2010
"337","22105",14123,"55-64","Tangipahoa Parish, Louisiana",2010
"338","22105",8108,"65-74","Tangipahoa Parish, Louisiana",2010
"339","22105",4306,"75-84","Tangipahoa Parish, Louisiana",2010
"340","22105",1389,"85+","Tangipahoa Parish, Louisiana",2010
"341","06031",12924,"55-64","Kings County, California",2010
"342","06031",6844,"65-74","Kings County, California",2010
"343","06031",3809,"75-84","Kings County, California",2010
"344","06031",1377,"85+","Kings County, California",2010
"345","06065",213739,"55-64","Riverside County, California",2010
"346","06065",140598,"65-74","Riverside County, California",2010
"347","06065",85796,"75-84","Riverside County, California",2010
"348","06065",32192,"85+","Riverside County, California",2010
"349","26139",28878,"55-64","Ottawa County, Michigan",2010
"350","26139",16599,"65-74","Ottawa County, Michigan",2010
"351","26139",9877,"75-84","Ottawa County, Michigan",2010
"352","26139",4547,"85+","Ottawa County, Michigan",2010
"353","05051",13726,"55-64","Garland County, Arkansas",2010
"354","05051",10839,"65-74","Garland County, Arkansas",2010
"355","05051",6747,"75-84","Garland County, Arkansas",2010
"356","05051",2512,"85+","Garland County, Arkansas",2010
"357","22109",12398,"55-64","Terrebonne Parish, Louisiana",2010
"358","22109",7339,"65-74","Terrebonne Parish, Louisiana",2010
"359","22109",3900,"75-84","Terrebonne Parish, Louisiana",2010
"360","22109",1327,"85+","Terrebonne Parish, Louisiana",2010
"361","48201",399166,"55-64","Harris County, Texas",2010
"362","48201",195502,"65-74","Harris County, Texas",2010
"363","48201",101297,"75-84","Harris County, Texas",2010
"364","48201",36688,"85+","Harris County, Texas",2010
"365","16019",10782,"55-64","Bonneville County, Idaho",2010
"366","16019",6127,"65-74","Bonneville County, Idaho",2010
"367","16019",3633,"75-84","Bonneville County, Idaho",2010
"368","16019",1583,"85+","Bonneville County, Idaho",2010
"369","18097",95341,"55-64","Marion County, Indiana",2010
"370","18097",50572,"65-74","Marion County, Indiana",2010
"371","18097",31614,"75-84","Marion County, Indiana",2010
"372","18097",13916,"85+","Marion County, Indiana",2010
"373","19103",13045,"55-64","Johnson County, Iowa",2010
"374","19103",6135,"65-74","Johnson County, Iowa",2010
"375","19103",3477,"75-84","Johnson County, Iowa",2010
"376","19103",1599,"85+","Johnson County, Iowa",2010
"377","28049",26803,"55-64","Hinds County, Mississippi",2010
"378","28049",14417,"65-74","Hinds County, Mississippi",2010
"379","28049",8622,"75-84","Hinds County, Mississippi",2010
"380","28049",3512,"85+","Hinds County, Mississippi",2010
