"Notes"	"County"	"County Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Sep., 2012"	"2012/09"	14	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Oct., 2012"	"2012/10"	22	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Nov., 2012"	"2012/11"	21	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Dec., 2012"	"2012/12"	24	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Jan., 2013"	"2013/01"	26	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Feb., 2013"	"2013/02"	22	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Mar., 2013"	"2013/03"	15	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Apr., 2013"	"2013/04"	27	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"May, 2013"	"2013/05"	14	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Jun., 2013"	"2013/06"	22	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Jul., 2013"	"2013/07"	19	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Aug., 2013"	"2013/08"	16	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Sep., 2013"	"2013/09"	14	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Oct., 2013"	"2013/10"	19	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Nov., 2013"	"2013/11"	17	Not Applicable	Not Applicable
	"Angelina County, TX"	"48005"	"85+ years"	"85+"	"Dec., 2013"	"2013/12"	22	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"65-74 years"	"65-74"	"May, 2012"	"2012/05"	14	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"65-74 years"	"65-74"	"Jun., 2012"	"2012/06"	10	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"75-84 years"	"75-84"	"Jun., 2012"	"2012/06"	11	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"75-84 years"	"75-84"	"Dec., 2012"	"2012/12"	15	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"75-84 years"	"75-84"	"Jan., 2013"	"2013/01"	12	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"75-84 years"	"75-84"	"Apr., 2013"	"2013/04"	12	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"75-84 years"	"75-84"	"Sep., 2013"	"2013/09"	12	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"75-84 years"	"75-84"	"Dec., 2013"	"2013/12"	10	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"85+ years"	"85+"	"Feb., 2012"	"2012/02"	10	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"85+ years"	"85+"	"Dec., 2012"	"2012/12"	11	Not Applicable	Not Applicable
	"Aransas County, TX"	"48007"	"85+ years"	"85+"	"Feb., 2013"	"2013/02"	12	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"65-74 years"	"65-74"	"Jan., 2012"	"2012/01"	11	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"65-74 years"	"65-74"	"Nov., 2013"	"2013/11"	10	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"75-84 years"	"75-84"	"Oct., 2013"	"2013/10"	12	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"75-84 years"	"75-84"	"Nov., 2013"	"2013/11"	11	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"85+ years"	"85+"	"Apr., 2012"	"2012/04"	10	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"85+ years"	"85+"	"Jan., 2013"	"2013/01"	12	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"85+ years"	"85+"	"Mar., 2013"	"2013/03"	12	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"85+ years"	"85+"	"Jun., 2013"	"2013/06"	10	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"85+ years"	"85+"	"Nov., 2013"	"2013/11"	11	Not Applicable	Not Applicable
	"Atascosa County, TX"	"48013"	"85+ years"	"85+"	"Dec., 2013"	"2013/12"	10	Not Applicable	Not Applicable
	"Austin County, TX"	"48015"	"65-74 years"	"65-74"	"Jan., 2012"	"2012/01"	10	Not Applicable	Not Applicable
	"Austin County, TX"	"48015"	"75-84 years"	"75-84"	"May, 2012"	"2012/05"	12	Not Applicable	Not Applicable
	"Austin County, TX"	"48015"	"85+ years"	"85+"	"Jan., 2013"	"2013/01"	12	Not Applicable	Not Applicable
	"Austin County, TX"	"48015"	"85+ years"	"85+"	"May, 2013"	"2013/05"	11	Not Applicable	Not Applicable
	"Austin County, TX"	"48015"	"85+ years"	"85+"	"Dec., 2013"	"2013/12"	14	Not Applicable	Not Applicable
	"Bandera County, TX"	"48019"	"75-84 years"	"75-84"	"Oct., 2013"	"2013/10"	10	Not Applicable	Not Applicable
	"Bastrop County, TX"	"48021"	"55-64 years"	"55-64"	"Mar., 2012"	"2012/03"	12	Not Applicable	Not Applicable
